S,D,gen,compositionality
12,8,17,2.3137815476787126e-8
12,8,18,2.8157396511917073e-8
12,8,19,3.426593911076916e-8
12,8,20,4.169968551458589e-8
12,8,21,5.074612896936324e-8
12,8,22,6.175513224195937e-8
12,8,23,7.515245820907078e-8
12,8,24,9.145623579665949e-8
12,8,25,1.1129699806669798e-7
12,8,26,1.3544206739361272e-7
12,8,27,1.6482523078656907e-7
12,8,28,2.0058285299646145e-7
12,8,29,2.4409782400881477e-7
12,8,30,2.9705304049212153e-7
12,8,31,3.6149648945939025e-7
12,8,32,4.3992045106308514e-7
12,8,33,5.353578834251002e-7
12,8,34,6.514997168094237e-7
12,8,35,7.928375929563974e-7
12,8,36,9.648375692607003e-7
12,8,37,1.1741515047083893e-6
12,8,38,1.42887430134592e-6
12,8,39,1.7388569478083381e-6
12,8,40,2.1160874685402836e-6
12,8,41,2.5751545070721356e-6
12,8,42,3.1338114653447995e-6
12,8,43,3.813663006783318e-6
12,8,44,4.641000458376449e-6
12,8,45,5.647818398519333e-6
12,8,46,6.873051714154456e-6
12,8,47,8.364080921770298e-6
12,8,48,1.0178563898834618e-5
12,8,49,1.2386664762038591e-5
12,8,50,1.5073765937927652e-5
12,8,51,1.834376808434474e-5
12,8,52,2.2323105145870007e-5
12,8,53,2.7165629320961454e-5
12,8,54,3.305855412073419e-5
12,8,55,4.0229684263506e-5
12,8,56,4.895621038857317e-5
12,8,57,5.957540630917409e-5
12,8,58,7.249763894676207e-5
12,8,59,8.822218881728067e-5
12,8,60,0.0001073564851015191
12,8,61,0.00013063948763753758
12,8,62,0.0001589701030032861
12,8,63,0.00019344170833918988
12,8,64,0.0002353840806344509
12,8,65,0.0002864142976565818
12,8,66,0.0003484984971555911
12,8,67,0.00042402676173611953
12,8,68,0.0005159038465824175
12,8,69,0.0006276589946070946
12,8,70,0.0007635786960078677
12,8,71,0.0009288669513488202
12,8,72,0.0011298383885279771
12,8,73,0.0013741504544971003
12,8,74,0.0016710818272890904
12,8,75,0.002031865123642647
12,8,76,0.0024700828262235615
12,8,77,0.003002135980806837
12,8,78,0.003647795395721755
12,8,79,0.004430844475997823
12,8,80,0.005379820945256921
12,8,81,0.0065288608356143946
12,8,82,0.007918641266090806
12,8,83,0.009597407347915237
12,8,84,0.011622051334022346
12,8,85,0.014059186796504254
12,8,86,0.016986124899548503
12,8,87,0.02049161168101104
12,8,88,0.02467612365141595
12,8,89,0.029651445447762596
12,8,90,0.03553917397654879
12,8,91,0.04246772251212062
12,8,92,0.05056736092872224
12,8,93,0.059962863719703545
12,8,94,0.07076349721510099
12,8,95,0.08305041608314295
12,8,96,0.09686209254765776
12,8,97,0.11217915043153862
12,8,98,0.12891080289780657
12,8,99,0.14688575596778544
12,8,100,0.16585060026127746
12,8,101,0.185478046041712
13,8,1,1.0e-9
13,8,2,1.1352756700082805e-9
13,8,3,1.2888508468291996e-9
13,8,4,1.4632010084722382e-9
13,8,5,1.6611365048814226e-9
13,8,6,1.885847857957031e-9
13,8,7,2.1409571895670683e-9
13,8,8,2.4305766065159716e-9
13,8,9,2.7593744835773595e-9
13,8,10,3.132650713006095e-9
13,8,11,3.556422133475605e-9
13,8,12,4.037519515468008e-9
13,8,13,4.58369766642296e-9
13,8,14,5.20376043042787e-9
13,8,15,5.907702597316661e-9
13,8,16,6.706871008606372e-9
13,8,17,7.61414745713346e-9
13,8,18,8.644156328543256e-9
13,8,19,9.813500331598101e-9
13,8,20,1.1141028117031383e-8
13,8,21,1.2648138098683447e-8
13,8,22,1.4359123374196046e-8
13,8,23,1.6301563305021563e-8
13,8,24,1.8506768067599066e-8
13,8,25,2.101028334138322e-8
13,8,26,2.385246326874889e-8
13,8,27,2.7079120922256635e-8
13,8,28,3.074226676408715e-8
13,8,29,3.4900947000781165e-8
13,8,30,3.962219534660416e-8
13,8,31,4.498211353685485e-8
13,8,32,5.106709800771419e-8
13,8,33,5.797523251523217e-8
13,8,34,6.58178691407464e-8
13,8,35,7.472142316653787e-8
13,8,36,8.482941075277719e-8
13,8,37,9.630476226037164e-8
13,8,38,1.0933244850726103e-7
13,8,39,1.2412246228961593e-7
13,8,40,1.4091320322557997e-7
13,8,41,1.5997532047990827e-7
13,8,42,1.8161607530788923e-7
13,8,43,2.0618429373517528e-7
13,8,44,2.3407598920162346e-7
13,8,45,2.6574074579519903e-7
13,8,46,3.016889649604062e-7
13,8,47,3.425000924820683e-7
13,8,48,3.888319583437755e-7
13,8,49,4.414313799954466e-7
13,8,50,5.011461999250873e-7
13,8,51,5.689389515438952e-7
13,8,52,6.459023736335804e-7
13,8,53,7.332770233926428e-7
13,8,54,8.324712719339141e-7
13,8,55,9.450840044733013e-7
13,8,56,1.0729303910270756e-6
13,8,57,1.2180711429034603e-6
13,8,58,1.3828457264294205e-6
13,8,59,1.5699100690984856e-6
13,8,60,1.7822793656850123e-6
13,8,61,2.023376674007307e-6
13,8,62,2.2970880832560806e-6
13,8,63,2.6078253436327188e-6
13,8,64,2.9605969661623875e-6
13,8,65,3.361088937886371e-6
13,8,66,3.8157563523820305e-6
13,8,67,4.331927431185166e-6
13,8,68,4.917921611009165e-6
13,8,69,5.58318359785434e-6
13,8,70,6.338435545791045e-6
13,8,71,7.195849809475676e-6
13,8,72,8.169245049956974e-6
13,8,73,9.27430884830639e-6
13,8,74,1.052885040701025e-5
13,8,75,1.1953087401628209e-5
13,8,76,1.3569971592576126e-5
13,8,77,1.5405558427650254e-5
13,8,78,1.7489426569823848e-5
13,8,79,1.9855154082924742e-5
13,8,80,2.254085891248067e-5
13,8,81,2.55898123243211e-5
13,8,82,2.9051135125266445e-5
13,8,83,3.298058780621813e-5
13,8,84,3.74414672382148e-5
13,8,85,4.250562423903362e-5
13,8,86,4.8254618236913516e-5
13,8,87,5.478102741719655e-5
13,8,88,6.218993517866878e-5
13,8,89,7.060061648426869e-5
13,8,90,8.014845080467253e-5
13,8,91,9.09870918662885e-5
13,8,92,0.00010329092837506132
13,8,93,0.00011725787434651436
13,8,94,0.0001331125326876852
13,8,95,0.0001511097813098243
13,8,96,0.00017153883736822182
13,8,97,0.00019472786229766625
13,8,98,0.00022104917821236513
13,8,99,0.0002509251750431104
13,8,100,0.00028483499756736566
13,8,101,0.000323322112322046
14,8,1,1.0e-9
14,8,2,1.0632795461992134e-9
14,8,3,1.1305633933334987e-9
14,8,4,1.2021049317426547e-9
14,8,5,1.2781735861912525e-9
14,8,6,1.359055830519617e-9
14,8,7,1.4450562665014738e-9
14,8,8,1.5364987709711722e-9
14,8,9,1.633727715540573e-9
14,8,10,1.7371092634990824e-9
14,8,11,1.8470327487808307e-9
14,8,12,1.9639121421923166e-9
14,8,13,2.0881876104221693e-9
14,8,14,2.2203271737043306e-9
14,8,15,2.3608284683773636e-9
14,8,16,2.5102206209776443e-9
14,8,17,2.6690662409242825e-9
14,8,18,2.837963539300131e-9
14,8,19,3.0175485817082914e-9
14,8,20,3.2084976836881703e-9
14,8,21,3.411529957712368e-9
14,8,22,3.627410021356204e-9
14,8,23,3.856950876838871e-9
14,8,24,4.1010169727805196e-9
14,8,25,4.3605274597057205e-9
14,8,26,4.636459651553639e-9
14,8,27,4.929852706230637e-9
14,8,28,5.241811539066483e-9
14,8,29,5.573510983911909e-9
14,8,30,5.926200217548326e-9
14,8,31,6.3012074640717745e-9
14,8,32,6.699944996967834e-9
14,8,33,7.123914457715015e-9
14,8,34,7.574712510946572e-9
14,8,35,8.054036857467803e-9
14,8,36,8.56369262777366e-9
14,8,37,9.105599180144622e-9
14,8,38,9.681797328922157e-9
14,8,39,1.0294457030185168e-8
14,8,40,1.0945885553771758e-8
14,8,41,1.1638536172421332e-8
14,8,42,1.237501740076061e-8
14,8,43,1.3158102818926838e-8
14,8,44,1.3990741517823742e-8
14,8,45,1.4876069205346787e-8
14,8,46,1.5817420015402917e-8
14,8,47,1.6818339064197425e-8
14,8,48,1.7882595801074106e-8
14,8,49,1.9014198204187447e-8
14,8,50,2.021740787446703e-8
14,8,51,2.1496756084716942e-8
14,8,52,2.2857060844290546e-8
14,8,53,2.430344504360518e-8
14,8,54,2.5841355746827312e-8
14,8,55,2.7476584705383874e-8
14,8,56,2.9215290169551863e-8
14,8,57,3.106402008026688e-8
14,8,58,3.302973672848944e-8
14,8,59,3.511984297499398e-8
14,8,60,3.734221012932289e-8
14,8,61,3.970520759289322e-8
14,8,62,4.221773437789107e-8
14,8,63,4.4889252620650025e-8
14,8,64,4.772982321572027e-8
14,8,65,5.07501437048247e-8
14,8,66,5.396158856338399e-8
14,8,67,5.7376252036327276e-8
14,8,68,6.100699368450142e-8
14,8,69,6.486748681319862e-8
14,8,70,6.897226996517991e-8
14,8,71,7.333680167210586e-8
14,8,72,7.79775186705599e-8
14,8,73,8.291189780189711e-8
14,8,74,8.815852182902002e-8
14,8,75,9.373714941793145e-8
14,8,76,9.966878954760581e-8
14,8,77,1.0597578062838269e-7
14,8,78,1.1268187462682827e-7
14,8,79,1.1981232651385564e-7
14,8,80,1.2739398937293955e-7
14,8,81,1.3545541552657792e-7
14,8,82,1.4402696406180969e-7
14,8,83,1.531409151596956e-7
14,8,84,1.628315916592866e-7
14,8,85,1.731354883138462e-7
14,8,86,1.8409140922605166e-7
14,8,87,1.957406139797041e-7
14,8,88,2.081269730182078e-7
14,8,89,2.2129713285490686e-7
14,8,90,2.3530069173737669e-7
14,8,91,2.5019038642712924e-7
14,8,92,2.660222907980402e-7
14,8,93,2.828560270013006e-7
14,8,94,3.0075498999200834e-7
14,8,95,3.197865862628115e-7
14,8,96,3.4002248768350754e-7
14,8,97,3.615389014023656e-7
14,8,98,3.844168568253992e-7
14,8,99,4.087425107541071e-7
14,8,100,4.3460747183056253e-7
14,8,101,4.621091455113787e-7
15,8,1,1.0e-9
15,8,2,9.994566642547125e-10
15,8,3,9.989136237233831e-10
15,8,4,9.983708782456142e-10
15,8,5,9.97828427661093e-10
15,8,6,9.972862718095923e-10
15,8,7,9.967444105309735e-10
15,8,8,9.962028436651843e-10
15,8,9,9.956615710522592e-10
15,8,10,9.951205925323126e-10
15,8,11,9.945799079455608e-10
15,8,12,9.940395171322988e-10
15,8,13,9.934994199329084e-10
15,8,14,9.929596161878585e-10
15,8,15,9.924201057377054e-10
15,8,16,9.91880888423083e-10
15,8,17,9.913419640847281e-10
15,8,18,9.908033325634555e-10
15,8,19,9.902649937001672e-10
15,8,20,9.89726947335844e-10
15,8,21,9.891891933115678e-10
15,8,22,9.886517314684999e-10
15,8,23,9.881145616478797e-10
15,8,24,9.875776836910482e-10
15,8,25,9.870410974394182e-10
15,8,26,9.865048027345027e-10
15,8,27,9.859687994178934e-10
15,8,28,9.854330873312615e-10
15,8,29,9.848976663163781e-10
15,8,30,9.843625362150865e-10
15,8,31,9.838276968693292e-10
15,8,32,9.832931481211215e-10
15,8,33,9.827588898125779e-10
15,8,34,9.822249217858854e-10
15,8,35,9.816912438833293e-10
15,8,36,9.811578559472684e-10
15,8,37,9.80624757820153e-10
15,8,38,9.800919493445262e-10
15,8,39,9.79559430363003e-10
15,8,40,9.790272007182976e-10
15,8,41,9.784952602531953e-10
15,8,42,9.77963608810575e-10
15,8,43,9.774322462333997e-10
15,8,44,9.769011723647252e-10
15,8,45,9.763703870476792e-10
15,8,46,9.758398901254803e-10
15,8,47,9.753096814414334e-10
15,8,48,9.747797608389355e-10
15,8,49,9.742501281614536e-10
15,8,50,9.73720783252548e-10
15,8,51,9.731917259558634e-10
15,8,52,9.7266295611513e-10
15,8,53,9.721344735741613e-10
15,8,54,9.716062781768582e-10
15,8,55,9.710783697672116e-10
15,8,56,9.705507481892832e-10
15,8,57,9.700234132872271e-10
15,8,58,9.694963649052819e-10
15,8,59,9.689696028877707e-10
15,8,60,9.684431270791013e-10
15,8,61,9.67916937323766e-10
15,8,62,9.673910334663412e-10
15,8,63,9.668654153514886e-10
15,8,64,9.663400828239536e-10
15,8,65,9.658150357285662e-10
15,8,66,9.652902739102406e-10
15,8,67,9.647657972139753e-10
15,8,68,9.642416054848465e-10
15,8,69,9.637176985680279e-10
15,8,70,9.631940763087702e-10
15,8,71,9.626707385524088e-10
15,8,72,9.621476851443632e-10
15,8,73,9.616249159301364e-10
15,8,74,9.61102430755315e-10
15,8,75,9.605802294655638e-10
15,8,76,9.600583119066439e-10
15,8,77,9.595366779243878e-10
15,8,78,9.590153273647245e-10
15,8,79,9.5849426007366e-10
15,8,80,9.579734758972842e-10
15,8,81,9.57452974681764e-10
15,8,82,9.569327562733628e-10
15,8,83,9.564128205184211e-10
15,8,84,9.558931672633566e-10
15,8,85,9.553737963546836e-10
15,8,86,9.54854707638986e-10
15,8,87,9.543359009629447e-10
15,8,88,9.538173761733105e-10
15,8,89,9.532991331169312e-10
15,8,90,9.527811716407238e-10
15,8,91,9.52263491591703e-10
15,8,92,9.517460928169579e-10
15,8,93,9.512289751636561e-10
15,8,94,9.507121384790536e-10
15,8,95,9.501955826104969e-10
15,8,96,9.496793074054014e-10
15,8,97,9.491633127112726e-10
15,8,98,9.48647598375705e-10
15,8,99,9.481321642463631e-10
15,8,100,9.476170101710076e-10
15,8,101,9.471021359974678e-10
16,8,1,1.0e-9
16,8,2,9.425691497082647e-10
16,8,3,8.884366020020708e-10
16,8,4,8.374129325559739e-10
16,8,5,7.893195958450673e-10
16,8,6,7.439883003661468e-10
16,8,7,7.01260419740476e-10
16,8,8,6.609864376374362e-10
16,8,9,6.230254245766813e-10
16,8,10,5.872445447779886e-10
16,8,11,5.535185913331411e-10
16,8,12,5.217295480733157e-10
16,8,13,4.917661765987599e-10
16,8,14,4.6352362702574597e-10
16,8,15,4.3690307108864236e-10
16,8,16,4.1181135631325033e-10
16,8,17,3.881606800512651e-10
16,8,18,3.658682822352029e-10
16,8,19,3.448561557787022e-10
16,8,20,3.2505077360875657e-10
16,8,21,3.063828313747304e-10
16,8,22,2.887870049338202e-10
16,8,23,2.7220172176432554e-10
16,8,24,2.5656894550685226e-10
16,8,25,2.4183397287950095e-10
16,8,26,2.279452422563922e-10
16,8,27,2.1485415323967752e-10
16,8,28,2.02514896593702e-10
16,8,29,1.9088429394617456e-10
16,8,30,1.7992164669545297e-10
16,8,31,1.695885935952015e-10
16,8,32,1.5984897651808545e-10
16,8,33,1.5066871392877352e-10
16,8,34,1.4201568162349297e-10
16,8,35,1.338596003188094e-10
16,8,36,1.2617192969628643e-10
16,8,37,1.1892576853224397e-10
16,8,38,1.1209576056315143e-10
16,8,39,1.0565800575725272e-10
16,8,40,9.958997668193698e-11
16,8,41,9.3870439674202e-11
16,8,42,8.847938053836585e-11
16,8,43,8.339793451102011e-11
16,8,44,7.860832024815761e-11
16,8,45,7.409377760347481e-11
16,8,46,6.983850898011917e-11
16,8,47,6.582762405065564e-11
16,8,48,6.204708765181308e-11
16,8,49,5.848367067167797e-11
16,8,50,5.512490375748031e-11
16,8,51,5.19590336819798e-11
16,8,52,4.897498221576782e-11
16,8,53,4.616230736156807e-11
16,8,54,4.351116681488424e-11
16,8,55,4.101228352313406e-11
16,8,56,3.8656913222750485e-11
16,8,57,3.643681384065667e-11
16,8,58,3.434421665303835e-11
16,8,59,3.2371799100493577e-11
16,8,60,3.051265916443096e-11
16,8,61,2.8760291215054124e-11
16,8,62,2.710856324641551e-11
16,8,63,2.5551695418881387e-11
16,8,64,2.408423983392103e-11
16,8,65,2.2701061470447065e-11
16,8,66,2.1397320215998005e-11
16,8,67,2.0168453929884768e-11
16,8,68,1.901016247903594e-11
16,8,69,1.791839269067743e-11
16,8,70,1.6889324169192773e-11
16,8,71,1.591935592753275e-11
16,8,72,1.5005093786395335e-11
16,8,73,1.4143338497080528e-11
16,8,74,1.3331074546460537e-11
16,8,75,1.2565459604889651e-11
16,8,76,1.1843814580129391e-11
16,8,77,1.1163614242485813e-11
16,8,78,1.0522478388352533e-11
16,8,79,9.918163511239282e-12
16,8,80,9.348554951140519e-12
16,8,81,8.811659494772053e-12
16,8,82,8.305598400782843e-12
16,8,83,7.828600825534405e-12
16,8,84,7.378997626443524e-12
16,8,85,6.955215521204165e-12
16,8,86,6.55577158245042e-12
16,8,87,6.1792680485953575e-12
16,8,88,5.8243874326879856e-12
16,8,89,5.489887912172652e-12
16,8,90,5.174598983418623e-12
16,8,91,4.877417365813487e-12
16,8,92,4.59730314108812e-12
16,8,93,4.333276114363448e-12
16,8,94,4.084412384185403e-12
16,8,95,3.8498411095456525e-12
16,8,96,3.6287414625751997e-12
16,8,97,3.4203397562471097e-12
16,8,98,3.2239067370380567e-12
16,8,99,3.0387550330743477e-12
16,8,100,2.8642367488332097e-12
16,8,101,2.6997411979824086e-12
17,8,1,1.0e-9
17,8,2,8.915970009231456e-10
17,8,3,7.949452120876105e-10
17,8,4,7.087707670502804e-10
17,8,5,6.319378903133577e-10
17,8,6,5.634339278512169e-10
17,8,7,5.023560003731144e-10
17,8,8,4.4789910341238576e-10
17,8,9,3.993454974017108e-10
17,8,10,3.5605524789609857e-10
17,8,11,3.174577912641231e-10
17,8,12,2.8304441468355943e-10
17,8,13,2.523615513280731e-10
17,8,14,2.2500480237579779e-10
17,8,15,2.006136070501391e-10
17,8,16,1.7886649044414543e-10
17,8,17,1.5947682649498229e-10
17,8,18,1.4218906026469198e-10
17,8,19,1.2677533973704926e-10
17,8,20,1.1303251273775028e-10
17,8,21,1.0077944939746052e-10
17,8,22,8.985465486790174e-11
17,8,23,8.011414082667543e-11
17,8,24,7.142952771735229e-11
17,8,25,6.368635271242724e-11
17,8,26,5.678256109816315e-11
17,8,27,5.062716119784747e-11
17,8,28,4.5139025105397975e-11
17,8,29,4.0245819423045026e-11
17,8,30,3.588305191025581e-11
17,8,31,3.1993221478774164e-11
17,8,32,2.8525060330747556e-11
17,8,33,2.5432858251354463e-11
17,8,34,2.267586015013656e-11
17,8,35,2.021772891065842e-11
17,8,36,1.8026066468873978e-11
17,8,37,1.607198680803508e-11
17,8,38,1.4329735242232197e-11
17,8,39,1.2776348970741277e-11
17,8,40,1.1391354429297124e-11
17,8,41,1.0156497449396583e-11
17,8,42,9.055502669142442e-12
17,8,43,8.073859024673118e-12
17,8,44,7.198628494964879e-12
17,8,45,6.418275579271134e-12
17,8,46,5.722515259718456e-12
17,8,47,5.102177445213092e-12
17,8,48,4.549086110034756e-12
17,8,49,4.0559515341691985e-12
17,8,50,3.6162742251117355e-12
17,8,51,3.2242592548356023e-12
17,8,52,2.874739882889642e-12
17,8,53,2.563109458981398e-12
17,8,54,2.2852607075242896e-12
17,8,55,2.037531593922012e-12
17,8,56,1.8166570591100206e-12
17,8,57,1.6197259862174535e-12
17,8,58,1.4441428321719412e-12
17,8,59,1.2875934185535445e-12
17,8,60,1.1480144308226596e-12
17,8,61,1.0235662239231475e-12
17,8,62,9.126085758395648e-13
17,8,63,8.136790695415631e-13
17,8,64,7.254738183902842e-13
17,8,65,6.468302809685456e-13
17,8,66,5.767119388349596e-13
17,8,67,5.141946352554248e-13
17,8,68,4.58454394857136e-13
17,8,69,4.087565636685796e-13
17,8,70,3.6444612641179946e-13
17,8,71,3.2493907342918805e-13
17,8,72,2.8971470346131973e-13
17,8,73,2.5830876082673684e-13
17,8,74,2.3030731655203487e-13
17,8,75,2.0534131280579264e-13
17,8,76,1.8308169873222544e-13
17,8,77,1.632350935750515e-13
17,8,78,1.4553991993174555e-13
17,8,79,1.297629561746179e-13
17,8,80,1.1569626259979175e-13
17,8,81,1.0315444079084803e-13
17,8,82,9.197219007567001e-14
17,8,83,8.200212887069106e-14
17,8,84,7.31128521979631e-14
17,8,85,6.518719977319764e-14
17,8,86,5.812071183825584e-14
17,8,87,5.1820252386028635e-14
17,8,88,4.620278163186902e-14
17,8,89,4.1194261552799923e-14
17,8,90,3.672868006955645e-14
17,8,91,3.274718101021885e-14
17,8,92,2.919728838839768e-14
17,8,93,2.6032214771990458e-14
17,8,94,2.3210244626837764e-14
17,8,95,2.0694184507777155e-14
17,8,96,1.8450872850635306e-14
17,8,97,1.6450742904238228e-14
17,8,98,1.4667433041902212e-14
17,8,99,1.3077439316327676e-14
17,8,100,1.165980567858476e-14
17,8,101,1.039584777828925e-14
18,8,1,1.0e-9
18,8,2,8.456985887186606e-10
18,8,3,7.152061030001959e-10
18,8,4,6.048487920118363e-10
18,8,5,5.115197698648731e-10
18,8,6,4.325915475519775e-10
18,8,7,3.658420613305561e-10
18,8,8,3.0939211503133553e-10
18,8,9,2.616524751072975e-10
18,8,10,2.21279128991409e-10
18,8,11,1.871354471530383e-10
18,8,12,1.5826018360256027e-10
18,8,13,1.3384041396332655e-10
18,8,14,1.131886492373635e-10
18,8,15,9.572348094936439e-11
18,8,16,8.095321277229146e-11
18,8,17,6.846201781626728e-11
18,8,18,5.789823186733534e-11
18,8,19,4.8964452996006356e-11
18,8,20,4.1409168810185974e-11
18,8,21,3.501967563479083e-11
18,8,22,2.961609027194717e-11
18,8,23,2.5046285755041142e-11
18,8,24,2.1181608523067062e-11
18,8,25,1.7913256441018725e-11
18,8,26,1.5149215696845017e-11
18,8,27,1.2811670339528243e-11
18,8,28,1.0834811529092474e-11
18,8,29,9.162984822427188e-12
18,8,30,7.749123335522732e-12
18,8,31,6.55342267098364e-12
18,8,32,5.542220306096576e-12
18,8,33,4.687047892900502e-12
18,8,34,3.9638297896934806e-12
18,8,35,3.3522052602587e-12
18,8,36,2.834955258706396e-12
18,8,37,2.39751766222342e-12
18,8,38,2.0275773040937013e-12
18,8,39,1.714719265201938e-12
18,8,40,1.4501356631476257e-12
18,8,41,1.2263776842124435e-12
18,8,42,1.0371458771449342e-12
18,8,43,8.771128049101624e-13
18,8,44,7.417730615246034e-13
18,8,45,6.273164315050257e-13
18,8,46,5.305206209934132e-13
18,8,47,4.486605406206244e-13
18,8,48,3.794315861522297e-13
18,8,49,3.2088475703892266e-13
18,8,50,2.7137178626615395e-13
18,8,51,2.294987367453908e-13
18,8,52,1.9408675784767853e-13
18,8,53,1.6413889725944427e-13
18,8,54,1.3881203381577772e-13
18,8,55,1.1739314113714204e-13
18,8,56,9.927921382042827e-14
18,8,57,8.39602910470539e-14
18,8,58,7.100509967228977e-14
18,8,59,6.004891260615423e-14
18,8,60,5.078328066327309e-14
18,8,61,4.294734880279029e-14
18,8,62,3.6320512284714687e-14
18,8,63,3.071620599170521e-14
18,8,64,2.597665206726526e-14
18,8,65,2.1968418000777303e-14
18,8,66,1.8578660106282235e-14
18,8,67,1.5711946637784825e-14
18,8,68,1.3287571102348833e-14
18,8,69,1.1237280132773468e-14
18,8,70,9.503351952720975e-15
18,8,71,8.036971337386735e-15
18,8,72,6.796855320030688e-15
18,8,73,5.748090953930267e-15
18,8,74,4.861152409303578e-15
18,8,75,4.111069733564392e-15
18,8,76,3.4767258730426203e-15
18,8,77,2.9402621652451837e-15
18,8,78,2.4865755644998656e-15
18,8,79,2.1028934463918034e-15
18,8,80,1.7784140204752016e-15
18,8,81,1.5040022278111545e-15
18,8,82,1.2719325619444341e-15
18,8,83,1.0756715729663551e-15
18,8,84,9.096939315077152e-16
18,8,85,7.693268743170995e-16
18,8,86,6.506186521059567e-16
18,8,87,5.502272760767907e-16
18,8,88,4.653264310190424e-16
18,8,89,3.9352590614701195e-16
18,8,90,3.3280430357176405e-16
18,8,91,2.81452129950779e-16
18,8,92,2.380236691763472e-16
18,8,93,2.0129628117605358e-16
18,8,94,1.7023598096577612e-16
18,8,95,1.4396832890337374e-16
18,8,96,1.217538126173038e-16
18,8,97,1.0296702753838897e-16
18,8,98,8.707906990490873e-17
18,8,99,7.3642646551848e-17
18,8,100,6.227948228067487e-17
18,8,101,5.266967028972916e-17
19,8,1,1.0e-9
19,8,2,8.041769133503832e-10
19,8,3,6.467005080088407e-10
19,8,4,5.200616184551939e-10
19,8,5,4.1822154714960303e-10
19,8,6,3.363241129499705e-10
19,8,7,2.704640870984923e-10
19,8,8,2.1750097478898834e-10
19,8,9,1.7490926260308024e-10
19,8,10,1.406579909560276e-10
19,8,11,1.1311390903816033e-10
