S,G,D,gen,compositionality
6,2,16,55,0.516986589579713
6,2,16,56,0.5169890877685904
6,2,16,57,0.5169909239994183
6,2,16,58,0.5169922736776985
6,2,16,59,0.51699326572862
6,2,16,60,0.5169939949144162
6,2,16,61,0.5169945308873093
6,2,16,62,0.5169949248433247
6,2,16,63,0.5169952144128525
6,2,16,64,0.5169954272552466
6,2,16,65,0.5169955837009086
6,2,16,66,0.5169956986932712
6,2,16,67,0.5169957832161993
6,2,16,68,0.5169958453431607
6,2,16,69,0.5169958910083987
6,2,16,70,0.5169959245737628
6,2,16,71,0.5169959492453463
6,2,16,72,0.5169959673797258
6,2,16,73,0.5169959807090572
6,2,16,74,0.5169959905065294
6,2,16,75,0.5169959977079758
6,2,16,76,0.5169960030012628
6,2,16,77,0.5169960068919937
6,2,16,78,0.5169960097518016
6,2,16,79,0.5169960118538492
6,2,16,80,0.5169960133989194
6,2,16,81,0.5169960145345938
6,2,16,82,0.5169960153693502
6,2,16,83,0.5169960159829221
6,2,16,84,0.5169960164339165
6,2,16,85,0.516996016765411
6,2,16,86,0.5169960170090699
6,2,16,87,0.516996017188167
6,2,16,88,0.5169960173198092
6,2,16,89,0.5169960174165698
6,2,16,90,0.5169960174876921
6,2,16,91,0.516996017539969
6,2,16,92,0.5169960175783944
6,2,16,93,0.5169960176066379
6,2,16,94,0.5169960176273983
6,2,16,95,0.5169960176426576
6,2,16,96,0.5169960176538733
6,2,16,97,0.5169960176621174
6,2,16,98,0.5169960176681774
6,2,16,99,0.5169960176726311
6,2,16,100,0.5169960176759048
6,2,16,101,0.5169960176783113
8,2,16,1,1.0e-9
8,2,16,2,3.4183116403731195e-9
8,2,16,3,1.1684854371808689e-8
8,2,16,4,3.9942472221490175e-8
8,2,16,5,1.3653579913035386e-7
8,2,16,6,4.6672169009366567e-7
8,2,16,7,1.5953975855212158e-6
8,2,16,8,5.453535704698927e-6
8,2,16,9,1.86415288260829e-5
8,2,16,10,6.371839779944245e-5
8,2,16,11,0.00021776077488817124
8,2,16,12,0.0007438071728256543
8,2,16,13,0.0025359580598390383
8,2,16,14,0.008592245069230096
8,2,16,15,0.02850664593542996
8,2,16,16,0.08839096529708365
8,2,16,17,0.22673711388384699
8,2,16,18,0.4073946146148246
8,2,16,19,0.5396305598897242
8,2,16,20,0.6252432880739768
8,2,16,21,0.6838578298951399
8,2,16,22,0.726401683295288
8,2,16,23,0.7586997801869723
8,2,16,24,0.7840743536555035
8,2,16,25,0.804549961931935
8,2,16,26,0.8214297742252292
8,2,16,27,0.835590793572692
8,2,16,28,0.8476451821222439
8,2,16,29,0.8580334304435314
8,2,16,30,0.8670807388857765
8,2,16,31,0.8750325162593519
8,2,16,32,0.8820775014911655
8,2,16,33,0.8883632714329588
8,2,16,34,0.8940069111310552
8,2,16,35,0.8991025223291707
8,2,16,36,0.9037266132517956
8,2,16,37,0.907942036788588
8,2,16,38,0.9118009142275714
8,2,16,39,0.9153468372801155
8,2,16,40,0.9186165483144302
8,2,16,41,0.9216412377662996
8,2,16,42,0.9244475569016325
8,2,16,43,0.927058416317849
8,2,16,44,0.9294936213370031
8,2,16,45,0.931770381932163
8,2,16,46,0.933903725207275
8,2,16,47,0.9359068315127945
8,2,16,48,0.9377913102176396
8,2,16,49,0.9395674274248194
8,2,16,50,0.9412442951366626
8,2,16,51,0.9428300292835697
8,2,16,52,0.9443318824426948
8,2,16,53,0.9457563558582178
8,2,16,54,0.9471092944380185
8,2,16,55,0.9483959676736939
8,2,16,56,0.9496211388613898
8,2,16,57,0.9507891245524113
8,2,16,58,0.9519038458071507
8,2,16,59,0.9529688725424983
8,2,16,60,0.9539874620357353
8,2,16,61,0.9549625924647868
8,2,16,62,0.9558969922163733
8,2,16,63,0.9567931655728155
8,2,16,64,0.9576534152894798
8,2,16,65,0.9584798624936928
8,2,16,66,0.9592744642690033
8,2,16,67,0.9600390292332132
8,2,16,68,0.960775231372468
8,2,16,69,0.9614846223552003
8,2,16,70,0.9621686425174654
8,2,16,71,0.9628286306840936
8,2,16,72,0.9634658329672187
8,2,16,73,0.9640814106643864
8,2,16,74,0.9646764473620345
8,2,16,75,0.9652519553361482
8,2,16,76,0.9658088813299632
8,2,16,77,0.9663481117783801
8,2,16,78,0.9668704775399777
8,2,16,79,0.9673767581899706
8,2,16,80,0.9678676859209522
8,2,16,81,0.9683439490926271
8,2,16,82,0.9688061954668699
8,2,16,83,0.9692550351602002
8,2,16,84,0.9696910433420785
8,2,16,85,0.970114762704209
8,2,16,86,0.9705267057232231
8,2,16,87,0.9709273567366451
8,2,16,88,0.9713171738498898
8,2,16,89,0.9716965906901269
8,2,16,90,0.9720660180211833
8,2,16,91,0.9724258452321664
8,2,16,92,0.9727764417111867
8,2,16,93,0.973118158114405
8,2,16,94,0.973451327539595
8,2,16,95,0.9737762666125062
8,2,16,96,0.9740932764935005
8,2,16,97,0.9744026438112032
8,2,16,98,0.9747046415292802
8,2,16,99,0.9749995297518614
8,2,16,100,0.9752875564726248
8,2,16,101,0.9755689582720832
10,2,16,1,1.0e-9
10,2,16,2,4.076962810921879e-9
10,2,16,3,1.6621625579943836e-8
10,2,16,4,6.776574558564358e-8
10,2,16,5,2.7627835907546154e-7
10,2,16,6,1.126375493859756e-6
10,2,16,7,4.592172639867281e-6
10,2,16,8,1.8721811705878374e-5
10,2,16,9,7.632305387147679e-5
10,2,16,10,0.0003110818973342632
10,2,16,11,0.0012668687736128506
10,2,16,12,0.005141803768538507
10,2,16,13,0.02058486117322061
10,2,16,14,0.07808933209515086
10,2,16,15,0.24509734404355454
10,2,16,16,0.4920161209303151
10,2,16,17,0.6589248019834333
10,2,16,18,0.758926515449019
10,2,16,19,0.8235067002464237
10,2,16,20,0.8677266656498375
10,2,16,21,0.8992462654966353
10,2,16,22,0.922356526391493
10,2,16,23,0.9396507912428758
10,2,16,24,0.9527900182868043
10,2,16,25,0.9628869329908081
10,2,16,26,0.9707138059934936
10,2,16,27,0.9768218795336083
10,2,16,28,0.9816135557929131
10,2,16,29,0.9853879214718357
10,2,16,30,0.9883705145893524
10,2,16,31,0.9907334029873393
10,2,16,32,0.9926090966791296
10,2,16,33,0.9941004139704919
10,2,16,34,0.9952876192809074
10,2,16,35,0.9962336761727398
10,2,16,36,0.9969881698956645
10,2,16,37,0.9975902726031867
10,2,16,38,0.998071008063518
10,2,16,39,0.9984549962292334
10,2,16,40,0.9987618066821549
10,2,16,41,0.9990070147794042
10,2,16,42,0.9992030297475258
10,2,16,43,0.9993597464986663
10,2,16,44,0.9994850603179926
10,2,16,45,0.9995852743137517
10,2,16,46,0.9996654226418424
10,2,16,47,0.9997295273440678
10,2,16,48,0.9997808027097169
10,2,16,49,0.9998218180584474
10,2,16,50,0.9998546275167098
10,2,16,51,0.9998808735524725
10,2,16,52,0.9999018696207694
10,2,16,53,0.999918666164306
10,2,16,54,0.9999321033404155
10,2,16,55,0.9999428531560266
10,2,16,56,0.9999514531461842
10,2,16,57,0.9999583332982969
10,2,16,58,0.9999638375798855
10,2,16,59,0.9999682411535004
10,2,16,60,0.9999717641441415
10,2,16,61,0.999974582650423
10,2,16,62,0.9999768375518218
10,2,16,63,0.9999786415534699
10,2,16,64,0.999980084821408
10,2,16,65,0.9999812394904608
10,2,16,66,0.9999821632703656
10,2,16,67,0.9999829023305963
10,2,16,68,0.9999834936081959
10,2,16,69,0.9999839666540447
10,2,16,70,0.9999843451098909
10,2,16,71,0.9999846478899987
10,2,16,72,0.999984890126492
10,2,16,73,0.9999850839256523
10,2,16,74,0.9999852389729792
10,2,16,75,0.9999853630172559
10,2,16,76,0.9999854622578199
10,2,16,77,0.9999855416543921
10,2,16,78,0.999985605174951
10,2,16,79,0.9999856559940422
10,2,16,80,0.9999856966514322
10,2,16,81,0.9999857291790389
10,2,16,82,0.9999857552024809
10,2,16,83,0.9999857760223203
10,2,16,84,0.999985792679061
10,2,16,85,0.9999858060051487
10,2,16,86,0.9999858166665754
10,2,16,87,0.9999858251961619
10,2,16,88,0.9999858320201876
10,2,16,89,0.9999858374796932
10,2,16,90,0.9999858418475256
10,2,16,91,0.9999858453419743
10,2,16,92,0.9999858481376791
10,2,16,93,0.9999858503743599
10,2,16,94,0.9999858521637979
10,2,16,95,0.9999858535954229
10,2,16,96,0.9999858547407829
10,2,16,97,0.999985855657119
10,2,16,98,0.999985856390226
10,2,16,99,0.999985856976742
10,2,16,100,0.9999858574459795
10,2,16,101,0.9999858578213889
12,2,16,1,1.0e-9
12,2,16,2,4.5772117726790655e-9
12,2,16,3,2.095086734312489e-8
12,2,16,4,9.589654978815391e-8
12,2,16,5,4.3893866723938207e-7
12,2,16,6,2.0091120791228124e-6
12,2,16,7,9.196065221685565e-6
12,2,16,8,4.209094972425747e-5
12,2,16,9,0.00019263010691776252
12,2,16,10,0.0008810998622995006
12,2,16,11,0.004020262085263953
12,2,16,12,0.01813883017771733
12,2,16,13,0.07785653139628725
12,2,16,14,0.2735722754152956
12,2,16,15,0.5684811029464796
12,2,16,16,0.7462237577572839
12,2,16,17,0.8434038240963487
12,2,16,18,0.9005117674033826
12,2,16,19,0.9356774987535824
12,2,16,20,0.9579583762403522
12,2,16,21,0.9723297150061353
12,2,16,22,0.9817056945190397
12,2,16,23,0.9878680717222756
12,2,16,24,0.9919379586618844
12,2,16,25,0.9946344628690071
12,2,16,26,0.9964248032093006
12,2,16,27,0.9976151605394878
12,2,16,28,0.9984073380833755
12,2,16,29,0.9989348545663008
12,2,16,30,0.999286275930211
12,2,16,31,0.9995204502402245
12,2,16,32,0.999676523894448
12,2,16,33,0.999780557288758
12,2,16,34,0.9998499080358187
12,2,16,35,0.9998961411328489
12,2,16,36,0.9999269638182686
12,2,16,37,0.999947513182531
12,2,16,38,0.9999612135829572
12,2,16,39,0.9999703478302757
12,2,16,40,0.9999764378032141
12,2,16,41,0.9999804981209468
12,2,16,42,0.9999832052318668
12,2,16,43,0.9999850101312544
12,2,16,44,0.9999862135050637
12,2,16,45,0.9999870158267293
12,2,16,46,0.9999875507564848
12,2,16,47,0.9999879074089031
12,2,16,48,0.9999881451989714
12,2,16,49,0.9999883037402402
12,2,16,50,0.9999884094441378
12,2,16,51,0.9999884799198882
12,2,16,52,0.9999885269080482
12,2,16,53,0.9999885582363739
12,2,16,54,0.9999885791238493
12,2,16,55,0.9999885930501162
12,2,16,56,0.99998860233515
12,2,16,57,0.999988608525743
12,2,16,58,0.9999886126531852
12,2,16,59,0.9999886154050671
12,2,16,60,0.9999886172398244
12,2,16,61,0.9999886184631088
12,2,16,62,0.9999886192787067
12,2,16,63,0.9999886198224889
12,2,16,64,0.9999886201850438
12,2,16,65,0.9999886204267692
12,2,16,66,0.9999886205879343
12,2,16,67,0.9999886206953874
12,2,16,68,0.9999886207670299
12,2,16,69,0.9999886208147958
12,2,16,70,0.9999886208466424
12,2,16,71,0.9999886208678758
12,2,16,72,0.9999886208820324
12,2,16,73,0.9999886208914712
12,2,16,74,0.9999886208977643
12,2,16,75,0.9999886209019603
12,2,16,76,0.9999886209047576
12,2,16,77,0.9999886209066227
12,2,16,78,0.9999886209078661
12,2,16,79,0.9999886209086953
12,2,16,80,0.9999886209092481
12,2,16,81,0.9999886209096165
12,2,16,82,0.9999886209098621
12,2,16,83,0.9999886209100258
12,2,16,84,0.9999886209101353
12,2,16,85,0.9999886209102082
12,2,16,86,0.999988620910257
12,2,16,87,0.9999886209102894
12,2,16,88,0.999988620910311
12,2,16,89,0.9999886209103255
12,2,16,90,0.999988620910335
12,2,16,91,0.9999886209103415
12,2,16,92,0.9999886209103458
12,2,16,93,0.9999886209103487
12,2,16,94,0.9999886209103506
12,2,16,95,0.9999886209103518
12,2,16,96,0.9999886209103527
12,2,16,97,0.9999886209103532
12,2,16,98,0.9999886209103537
12,2,16,99,0.999988620910354
12,2,16,100,0.9999886209103541
12,2,16,101,0.9999886209103542
14,2,16,1,1.0e-9
14,2,16,2,4.967515158591389e-9
14,2,16,3,2.467620649729581e-8
14,2,16,4,1.225794193516248e-7
14,2,16,5,6.089148564244636e-7
14,2,16,6,3.024787139417076e-6
14,2,16,7,1.502551189894198e-5
14,2,16,8,7.463540869425046e-5
14,2,16,9,0.0003706526195212184
14,2,16,10,0.0018387603167228104
14,2,16,11,0.009073690346706721
14,2,16,12,0.043628917243667215
14,2,16,13,0.18595421591912162
14,2,16,14,0.5133681535511725
14,2,16,15,0.7514405081185427
14,2,16,16,0.8668343687718971
14,2,16,17,0.9265204895494011
14,2,16,18,0.9588123201080396
14,2,16,19,0.9767127302562186
14,2,16,20,0.9867687429134715
14,2,16,21,0.9924601722365725
14,2,16,22,0.9956949115394057
14,2,16,23,0.9975377641869128
14,2,16,24,0.9985890719821302
14,2,16,25,0.9991892834864478
14,2,16,26,0.9995321065331858
14,2,16,27,0.9997279661598961
14,2,16,28,0.9998398795941762
14,2,16,29,0.9999038317470992
14,2,16,30,0.9999403784736867
14,2,16,31,0.9999612643854392
14,2,16,32,0.9999732005567964
14,2,16,33,0.9999800220657366
14,2,16,34,0.9999839205701737
14,2,16,35,0.9999861485787316
14,2,16,36,0.9999874218952879
14,2,16,37,0.999988149601903
14,2,16,38,0.9999885654900007
14,2,16,39,0.9999888031722741
14,2,16,40,0.9999889390089889
14,2,16,41,0.9999890166404195
14,2,16,42,0.9999890610072123
14,2,16,43,0.9999890863630807
14,2,16,44,0.9999891008541009
14,2,16,45,0.9999891091357995
14,2,16,46,0.9999891138688366
14,2,16,47,0.999989116573794
14,2,16,48,0.9999891181196923
14,2,16,49,0.9999891190031815
14,2,16,50,0.9999891195081005
14,2,16,51,0.9999891197966646
14,2,16,52,0.9999891199615805
14,2,16,53,0.9999891200558308
14,2,16,54,0.9999891201096957
14,2,16,55,0.9999891201404796
14,2,16,56,0.9999891201580727
14,2,16,57,0.9999891201681274
14,2,16,58,0.9999891201738738
14,2,16,59,0.9999891201771576
14,2,16,60,0.9999891201790343
14,2,16,61,0.9999891201801068
14,2,16,62,0.9999891201807202
14,2,16,63,0.9999891201810706
14,2,16,64,0.9999891201812707
14,2,16,65,0.9999891201813851
14,2,16,66,0.9999891201814504
14,2,16,67,0.9999891201814877
14,2,16,68,0.999989120181509
14,2,16,69,0.9999891201815212
14,2,16,70,0.9999891201815283
14,2,16,71,0.9999891201815323
14,2,16,72,0.9999891201815345
14,2,16,73,0.9999891201815357
14,2,16,74,0.9999891201815364
14,2,16,75,0.9999891201815367
14,2,16,76,0.999989120181537
14,2,16,77,0.9999891201815373
14,2,16,78,0.9999891201815374
14,2,16,79,0.9999891201815374
14,2,16,80,0.9999891201815374
14,2,16,81,0.9999891201815374
14,2,16,82,0.9999891201815374
14,2,16,83,0.9999891201815374
14,2,16,84,0.9999891201815374
14,2,16,85,0.9999891201815374
14,2,16,86,0.9999891201815374
14,2,16,87,0.9999891201815374
14,2,16,88,0.9999891201815374
14,2,16,89,0.9999891201815374
14,2,16,90,0.9999891201815374
14,2,16,91,0.9999891201815374
14,2,16,92,0.9999891201815374
14,2,16,93,0.9999891201815374
14,2,16,94,0.9999891201815374
14,2,16,95,0.9999891201815374
14,2,16,96,0.9999891201815374
14,2,16,97,0.9999891201815374
14,2,16,98,0.9999891201815374
14,2,16,99,0.9999891201815374
14,2,16,100,0.9999891201815374
14,2,16,101,0.9999891201815374
2,4,16,1,1.0e-9
2,4,16,2,1.349338133048542e-9
2,4,16,3,1.8207133952544961e-9
2,4,16,4,2.456758007088232e-9
2,4,16,5,3.3149972471142235e-9
2,4,16,6,4.473052163197896e-9
2,4,16,7,6.0356597875398155e-9
2,4,16,8,8.14414577761361e-9
2,4,16,9,1.0989206206491609e-8
2,4,16,10,1.482815451024805e-8
2,4,16,11,2.0008193434096496e-8
2,4,16,12,2.6997816724531534e-8
2,4,16,13,3.642918057128303e-8
2,4,16,14,4.915527690276453e-8
2,4,16,15,6.632707929903552e-8
2,4,16,16,8.949763855921774e-8
2,4,16,17,1.2076254217403334e-7
2,4,16,18,1.6294944047174867e-7
2,4,16,19,2.1987377933176266e-7
2,4,16,20,2.9668386618595023e-7
2,4,16,21,4.003264736296825e-7
2,4,16,22,5.401750831959006e-7
2,4,16,23,7.28877575088092e-7
2,4,16,24,9.83500005386778e-7
2,4,16,25,1.3270698701864308e-6
2,4,16,26,1.790658348615211e-6
2,4,16,27,2.4161896939735636e-6
2,4,16,28,3.2602315812020748e-6
2,4,16,29,4.399108709526951e-6
2,4,16,30,5.935801219966743e-6
2,4,16,31,8.00925015037108e-6
2,4,16,32,1.0806908465783072e-5
2,4,16,33,1.4581667222376982e-5
2,4,16,34,1.9674677540300603e-5
2,4,16,35,2.6546113957973225e-5
2,4,16,36,3.5816627818433096e-5
2,4,16,37,4.832317860324303e-5
2,4,16,38,6.51941813960983e-5
2,4,16,39,8.795056462208807e-5
2,4,16,40,0.00011864151034352152
2,4,16,41,0.00016002648649572285
2,4,16,42,0.00021581882453630664
2,4,16,43,0.00029101068147469603
2,4,16,44,0.0003923048176617198
2,4,16,45,0.0005286851059304516
2,4,16,46,0.000712164555646679
2,4,16,47,0.0009587556019658979
2,4,16,48,0.0012897097519410572
2,4,16,49,0.0017330671527053542
2,4,16,50,0.002325531869323969
2,4,16,51,0.003114629977147929
2,4,16,52,0.00416099102637295
2,4,16,53,0.0055403868514403275
2,4,16,54,0.0073448318827612396
2,4,16,55,0.009681585843006555
2,4,16,56,0.01266837023244776
2,4,16,57,0.01642275134454434
2,4,16,58,0.021043958191604765
2,4,16,59,0.02658713056735756
2,4,16,60,0.03303367940584338
2,4,16,61,0.040266467596822356
2,4,16,62,0.04806208501059941
2,4,16,63,0.05611027914044689
2,4,16,64,0.06406050469578047
2,4,16,65,0.07158198786207877
2,4,16,66,0.07841618621677503
2,4,16,67,0.08440510486373362
2,4,16,68,0.08949174825425887
2,4,16,69,0.09370049550443796
2,4,16,70,0.09710934725733464
2,4,16,71,0.09982363834923295
2,4,16,72,0.10195606854578891
2,4,16,73,0.1036139668005926
2,4,16,74,0.10489259225742123
2,4,16,75,0.10587264403225527
2,4,16,76,0.10662031641987205
2,4,16,77,0.10718867336938485
2,4,16,78,0.10761955164195251
2,4,16,79,0.10794553718593165
2,4,16,80,0.10819178379298247
2,4,16,81,0.10837757938084693
2,4,16,82,0.10851764082088008
2,4,16,83,0.1086231557914745
2,4,16,84,0.10870260562234912
2,4,16,85,0.10876240667854528
2,4,16,86,0.10880740559681598
2,4,16,87,0.10884125905355214
2,4,16,88,0.10886672351894208
2,4,16,89,0.10888587550898657
2,4,16,90,0.10890027854338362
2,4,16,91,0.10891110944399308
2,4,16,92,0.10891925372870442
2,4,16,93,0.10892537757998674
2,4,16,94,0.10892998209374141
2,4,16,95,0.10893344414488315
2,4,16,96,0.10893604715640012
2,4,16,97,0.10893800425797628
2,4,16,98,0.10893947571178589
2,4,16,99,0.10894058202190782
2,4,16,100,0.10894141379500832
2,4,16,101,0.10894203915652517
4,4,16,1,1.0e-9
4,4,16,2,2.6586868340600016e-9
4,4,16,3,7.0686156522924486e-9
4,4,16,4,1.8793235084658134e-8
4,4,16,5,4.996532446636323e-8
4,4,16,6,1.3284213405661047e-7
4,4,16,7,3.5318551641290483e-7
4,4,16,8,9.390088557042118e-7
4,4,16,9,2.4965246273178832e-6
4,4,16,10,6.637435747786708e-6
4,4,16,11,1.764657025762624e-5
4,4,16,12,4.691463440071896e-5
4,4,16,13,0.00012471669313070832
4,4,16,14,0.00033147927098672506
4,4,16,15,0.0008805697111513043
4,4,16,16,0.0023360139628973474
4,4,16,17,0.006174621646115969
4,4,16,18,0.016165967124389953
4,4,16,19,0.04129625130090195
4,4,16,20,0.09931517689082545
4,4,16,21,0.20957772340002379
4,4,16,22,0.35685475382197807
4,4,16,23,0.4884086836796194
4,4,16,24,0.5835574326959134
4,4,16,25,0.6506982904263984
4,4,16,26,0.6995953645625004
4,4,16,27,0.7365427951861713
4,4,16,28,0.7653695077353078
4,4,16,29,0.7884626302505869
4,4,16,30,0.8073687602072569
4,4,16,31,0.8231282504875945
4,4,16,32,0.8364647065746582
4,4,16,33,0.847896264248389
4,4,16,34,0.8578033863006475
4,4,16,35,0.8664716148319176
4,4,16,36,0.8741193814820943
4,4,16,37,0.8809166065676537
4,4,16,38,0.8869974489331054
4,4,16,39,0.8924692407138531
4,4,16,40,0.8974188732318361
4,4,16,41,0.9019174427189997
4,4,16,42,0.9060236845281477
4,4,16,43,0.9097865488112467
4,4,16,44,0.9132471579239063
4,4,16,45,0.9164403119859756
4,4,16,46,0.919395659753192
4,4,16,47,0.9221386184939461
4,4,16,48,0.9246911034786208
4,4,16,49,0.9270721115245389
4,4,16,50,0.9292981915669278
4,4,16,51,0.931383826980404
4,4,16,52,0.9333417483788731
4,4,16,53,0.9351831912129753
4,4,16,54,0.9369181092096028
4,4,16,55,0.9385553522424249
4,4,16,56,0.9401028153643952
4,4,16,57,0.9415675643155197
4,4,16,58,0.9429559417288056
4,4,16,59,0.9442736574124088
4,4,16,60,0.9455258654266581
4,4,16,61,0.9467172301566441
4,4,16,62,0.9478519831715417
4,4,16,63,0.9489339723361104
4,4,16,64,0.9499667043792643
4,4,16,65,0.9509533819150469
4,4,16,66,0.951896935741915
4,4,16,67,0.9528000531086125
4,4,16,68,0.9536652025225297
4,4,16,69,0.9544946555843367
4,4,16,70,0.9552905062567884
4,4,16,71,0.9560546879128768
4,4,16,72,0.9567889884564095
4,4,16,73,0.9574950637646916
4,4,16,74,0.9581744496666929
4,4,16,75,0.9588285726396013
4,4,16,76,0.9594587593810168
4,4,16,77,0.9600662453923541
4,4,16,78,0.9606521826906544
4,4,16,79,0.9612176467503857
4,4,16,80,0.9617636427635031
4,4,16,81,0.9622911112946543
4,4,16,82,0.9628009333986625
4,4,16,83,0.963293935259029
4,4,16,84,0.9637708923989804
4,4,16,85,0.9642325335103377
4,4,16,86,0.9646795439400901
4,4,16,87,0.9651125688698631
4,4,16,88,0.9655322162193959
4,4,16,89,0.965939059301592
4,4,16,90,0.9663336392536018
4,4,16,91,0.9667164672656823
4,4,16,92,0.9670880266271973
4,4,16,93,0.9674487746070338
4,4,16,94,0.9677991441838637
4,4,16,95,0.9681395456400632
4,4,16,96,0.9684703680316646
4,4,16,97,0.9687919805454522
4,4,16,98,0.9691047337531817
4,4,16,99,0.9694089607719181
4,4,16,100,0.9697049783385878
4,4,16,101,0.9699930878060572
6,4,16,1,1.0e-9
6,4,16,2,3.1688389236803132e-9
6,4,16,3,1.0041540074519671e-8
6,4,16,4,3.1820022385122585e-8
6,4,16,5,1.0083251839278262e-7
6,4,16,6,3.195219362435526e-7
6,4,16,7,1.0125128123796047e-6
6,4,16,8,3.2084826025620035e-6
6,4,16,9,1.0167090119184138e-5
6,4,16,10,3.2217123300472154e-5
6,4,16,11,0.00010208336728660055
6,4,16,12,0.00032341038368950215
6,4,16,13,0.0010240792652611228
6,4,16,14,0.003237569309646996
6,4,16,15,0.010183922187005276
6,4,16,16,0.03153351385794303
6,4,16,17,0.0930939181656642
6,4,16,18,0.24101655622970267
6,4,16,19,0.47330058757338184
6,4,16,20,0.672675058157374
6,4,16,21,0.7956300451570069
6,4,16,22,0.8692807197803216
6,4,16,23,0.9147312010217905
6,4,16,24,0.94353969218044
6,4,16,25,0.9621452472201467
6,4,16,26,0.9743134495673584
6,4,16,27,0.9823384565537636
6,4,16,28,0.9876605648370935
6,4,16,29,0.9912032668336894
6,4,16,30,0.9935673471886306
6,4,16,31,0.9951475385036782
6,4,16,32,0.9962049373079829
6,4,16,33,0.9969130307018061
6,4,16,34,0.9973874456852483
6,4,16,35,0.9977054046693968
6,4,16,36,0.9979185524945522
6,4,16,37,0.9980614602548532
6,4,16,38,0.9981572842718707
6,4,16,39,0.9982215415322376
6,4,16,40,0.998264632839347
6,4,16,41,0.9982935310062557
6,4,16,42,0.9983129112730307
6,4,16,43,0.9983259086324178
6,4,16,44,0.9983346253801073
6,4,16,45,0.9983404713488115
6,4,16,46,0.9983443920187509
6,4,16,47,0.9983470214709338
6,4,16,48,0.9983487849531141
6,4,16,49,0.9983499676607812
6,4,16,50,0.9983507608633472
6,4,16,51,0.9983512928381362
6,4,16,52,0.9983516496162078
6,4,16,53,0.9983518888956379
6,4,16,54,0.9983520493725839
6,4,16,55,0.9983521569992737
6,4,16,56,0.9983522291810145
6,4,16,57,0.9983522775909763
6,4,16,58,0.998352310057975
6,4,16,59,0.9983523318325438
6,4,16,60,0.9983523464360444
6,4,16,61,0.9983523562301416
6,4,16,62,0.998352362798727
6,4,16,63,0.9983523672040652
6,4,16,64,0.9983523701585832
6,4,16,65,0.9983523721400839
6,4,16,66,0.9983523734690123
6,4,16,67,0.9983523743602816
6,4,16,68,0.9983523749580274
