S,G,D,ε,β,base_cost,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,asymptotic_compositionality,max_compositionality,asymptotic_cost,max_cost,bespoke_cost,comp_cost
3,5,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.7517626949096846,0.7517626949096846,31.216949124205772,31.216949124205772,33.15800753945346,36.483496825570654
4,5,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.9038878028853142,0.9038878028853142,36.51580156117266,36.51580156117266,44.01266686517653,36.90850467143421
5,5,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.9349649591390078,0.9349649591390078,38.50104171594544,38.50104171594544,52.040292466647244,37.81474976710656
1,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.07582274554995402,0.07582274554995402,7.4964325207332,7.4964325207332,5.408789293239547,37.704394646619775
2,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.5141889674195261,0.5141889674195261,25.250983404578065,25.250983404578065,24.85324069133381,37.7051575860729
3,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.8727572093045841,0.8727572093045841,36.412450768042106,36.412450768042106,40.07030613199687,37.78051658863714
4,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.931807739786086,0.931807739786086,38.77021700656961,38.77021700656961,50.613399590980045,38.205524434500695
5,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.9457612489412577,0.9457612489412577,40.20472439961828,40.20472439961828,58.13369006209494,39.11176953017305
6,6,16,0.05,2.0,100,35,0,100,0,135,85.0,35,0.9505192446699497,0.9505192446699497,41.731994345007465,41.731994345007465,63.71602842298492,40.40878929323955
2,2,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.025068897550284602,0.025068897550284602,2.554750528173484,2.554750528173484,0.010045242572065405,35.000000023283064
1,3,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.02500229757105739,0.02500229757105739,2.3875019652644305,2.3875019652644305,0.00023178200225792978,35.00011589100113
2,3,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.026634520067837484,0.026634520067837484,2.910250688177461,2.910250688177461,0.29255001618663234,35.00011590264266
3,3,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.03891312881427617,0.03891312881427617,4.678769286116471,4.678769286116471,2.307380838213424,35.00023178200225
1,4,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.02508223325995469,0.02508223325995469,2.4616680292276616,2.4616680292276616,0.010045242572065405,35.00502262128604
2,4,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.03324169432821542,0.03324169432821542,3.879107961451248,3.879107961451248,1.393983703768309,35.00502263292756
3,4,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.08203966176671522,0.08203966176671522,7.462126554346932,7.462126554346932,6.176835728613705,35.00513851228716
4,4,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.20134772469676068,0.20134772469676068,11.244455937106595,11.244455937106595,12.67887863770003,35.01004524257206
1,5,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.025594793162467336,0.025594793162467336,2.5582082966069204,2.5582082966069204,0.07922816251426656,35.039614081257135
2,5,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.05113217478697967,0.05113217478697967,5.478655009126386,5.478655009126386,3.43368382029251,35.03961409289867
3,5,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.16884748177766562,0.16884748177766562,10.389330617427397,10.389330617427397,10.99453463986453,35.03972997225826
4,5,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.3566535677660892,0.3566535677660892,15.737936302061659,15.737936302061659,19.371148445850082,35.044636702543166
5,5,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.5698690477334817,0.5698690477334817,22.487693231187414,22.487693231187414,27.08192040014181,35.07922816251426
1,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.02715344834625044,0.02715344834625044,2.7547331389954097,2.7547331389954097,0.29255001618663234,35.14627500809332
2,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.08900768514478571,0.08900768514478571,7.426011115959002,7.426011115959002,6.176835728613705,35.146275019734844
3,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.27843679580509706,0.27843679580509706,13.871425100316191,13.871425100316191,16.05629433511946,35.14639089909445
4,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.527248558698666,0.527248558698666,21.347796004113132,21.347796004113132,25.617162181562204,35.15129762937934
5,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.7581881242145225,0.7581881242145225,29.138847252379758,29.138847252379758,33.795259202357165,35.18588908935045
6,6,32,0.05,2.0,100,35,0,100,0,135,85.0,35,0.874562226340648,0.874562226340648,33.40048737963791,33.40048737963791,40.597322779986214,35.29255001618663
2,2,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.6144004221332243,0.6144004221332243,61.607997903638136,61.607997903638136,56.249999999999986,64.99999999999999
1,3,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9272469462911433,0.9272469462911433,61.296270768464666,61.296270768464666,44.44444444444444,62.222222222222214
2,3,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.4999999958914941,0.4999999958914941,71.50173611781594,71.50173611781594,69.44444444444444,74.7222222222222
3,3,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.24035457610000663,0.24035457610000663,80.13745941201164,80.13745941201164,79.01234567901231,84.44444444444443
1,4,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9501308707139621,0.9501308707139621,67.95828882546675,67.95828882546675,56.249999999999986,68.12499999999999
2,4,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.43409391375373524,0.43409391375373524,77.37316382380607,77.37316382380607,76.56249999999997,80.62499999999999
3,4,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.1615548673743956,0.1615548673743956,84.97144763943464,84.97144763943464,84.02777777777774,90.3472222222222
4,4,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.10658838773983899,0.10658838773983899,88.8348312318448,88.8348312318448,87.89062499999997,96.24999999999999
1,5,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9580603311793109,0.9580603311793109,72.05318366752998,72.05318366752998,64.0,72.0
2,5,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.39302367552210904,0.39302367552210904,81.19043628934652,81.19043628934652,80.99999999999999,84.5
3,5,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.13040193039018028,0.13040193039018028,87.96638740977227,87.96638740977227,87.1111111111111,94.22222222222223
4,5,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.08683591916509517,0.08683591916509517,91.17058933948383,91.17058933948383,90.24999999999997,100.12499999999999
5,5,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.07138855923961045,0.07138855923961045,93.08338098881339,93.08338098881339,92.15999999999997,104.0
1,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9620820650349626,0.9620820650349626,74.86839042049819,74.86839042049819,69.44444444444444,74.72222222222221
2,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.36544428737346607,0.36544428737346607,83.85736972661928,83.85736972661928,84.02777777777774,87.2222222222222
3,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.11438127552139325,0.11438127552139325,89.99688139992485,89.99688139992485,89.1975308641975,96.94444444444443
4,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.07688145105806589,0.07688145105806589,92.73892051450912,92.73892051450912,91.84027777777777,102.84722222222219
5,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.06358935773149618,0.06358935773149618,94.36107927869749,94.36107927869749,93.44444444444441,106.7222222222222
6,6,2,0.05,2.0,100,40,0,100,0,140,90.0,40,0.0568573238083483,0.0568573238083483,95.44058533875778,95.44058533875778,94.52160493827158,109.44444444444443
2,2,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.6702107784001664,0.6702107784001664,40.00230246519224,40.00230246519224,31.640624999999993,46.24999999999999
1,3,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.34564104386409195,0.34564104386409195,26.858184692752054,26.858184692752054,19.753086419753092,49.87654320987653
2,3,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8748286360165796,0.8748286360165796,52.43517912387569,52.43517912387569,48.2253086419753,53.00154320987654
3,3,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8457027696491808,0.8457027696491808,59.76002920908412,59.76002920908412,62.42950769699739,59.75308641975309
1,4,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7904615656464743,0.7904615656464743,49.21317162441798,49.21317162441798,31.640624999999993,55.82031249999999
2,4,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8934001867523528,0.8934001867523528,58.841722181245245,58.841722181245245,58.618164062499986,58.945312499999986
3,4,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8083517227874759,0.8083517227874759,65.68366318706315,65.68366318706315,70.60667438271602,65.69685570987653
4,4,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7246270070768428,0.7246270070768428,71.67188479002505,71.67188479002505,77.24761962890622,71.64062499999999
1,5,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9042892669637728,0.9042892669637728,58.50610427384406,58.50610427384406,40.959999999999994,60.47999999999999
2,5,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.89696194237738,0.89696194237738,63.5128200519624,63.5128200519624,65.60999999999999,63.604999999999976
3,5,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7771800660990934,0.7771800660990934,70.16792584906919,70.16792584906919,75.88345679012343,70.35654320987653
4,5,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.6542521926053954,0.6542521926053954,76.22694557049488,76.22694557049488,81.45062499999996,76.30031249999998
5,5,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.54819201327444,0.54819201327444,80.82329105834378,80.82329105834378,84.93465599999996,80.96
1,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9336793697131602,0.9336793697131602,63.28139029089631,63.28139029089631,48.2253086419753,64.11265432098764
2,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.89732823687731,0.89732823687731,67.06317268238793,67.06317268238793,70.60667438271602,67.23765432098764
3,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7521000515612287,0.7521000515612287,73.56622062966845,73.56622062966845,79.56199512269468,73.98919753086419
4,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.5968333553008148,0.5968333553008148,79.63763105620909,79.63763105620909,84.34636622299382,79.93296682098764
5,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.4619857537299554,0.4619857537299554,84.19129684942313,84.19129684942313,87.31864197530862,84.59265432098763
6,6,4,0.05,2.0,100,40,0,100,0,140,90.0,40,0.35692697938114354,0.35692697938114354,87.4038825185297,87.4038825185297,89.34333800106688,88.2253086419753
2,2,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.08298712387774433,0.08298712387774433,13.010868266418,13.010868266418,10.01129150390625,40.390625
1,3,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.04277895715072704,0.04277895715072704,6.9818180875621545,6.9818180875621545,3.901844231062346,41.95092211553118
2,3,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.4391239456783382,0.4391239456783382,26.880399475668234,26.880399475668234,23.256803936137793,42.14623461553118
3,3,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.854857992101895,0.854857992101895,41.969619142504435,41.969619142504435,38.974434312894566,43.90184423106234
1,4,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.12267622533122254,0.12267622533122254,13.089332014939552,13.089332014939552,10.01129150390625,45.005645751953125
2,4,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7911689936640187,0.7911689936640187,40.75338295498692,40.75338295498692,34.360891580581665,45.200958251953125
3,4,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9179855685369119,0.9179855685369119,47.16470388664578,47.16470388664578,49.853024673868894,46.956567867484296
4,4,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9268900643227025,0.9268900643227025,50.78278543292922,50.78278543292922,59.67194738332182,50.01129150390625
1,5,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.30018813040145176,0.30018813040145176,22.01705235265271,22.01705235265271,16.777216000000006,48.388608000000005
2,5,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9000361267578305,0.9000361267578305,47.719230404202264,47.719230404202264,43.04672100000001,48.583920500000005
3,5,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9316274963305532,0.9316274963305532,51.00458047388514,51.00458047388514,57.582990144185345,50.339530115531176
4,5,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9238586485641241,0.9238586485641241,54.28713446873994,54.28713446873994,66.34204312890623,53.39425375195313
5,5,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.909919569432463,0.909919569432463,57.712567421341035,57.712567421341035,72.13895789838334,56.77721600000001
1,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.49246535551463977,0.49246535551463977,32.66249387100632,32.66249387100632,23.256803936137793,51.6284019680689
2,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9297773326033726,0.9297773326033726,51.885346737809854,51.885346737809854,49.853024673868894,51.8237144680689
3,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9361356725272597,0.9361356725272597,54.3688686503385,54.3688686503385,63.30111067903695,53.57932408360007
4,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9183374185040674,0.9183374185040674,57.51946487022652,57.51946487022652,71.14309495023396,56.634047720022025
5,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.895167063416658,0.895167063416658,60.930900850437546,60.930900850437546,76.24545236412132,60.0170099680689
6,6,8,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8714613313288687,0.8714613313288687,64.17720759806942,64.17720759806942,79.82232045172886,63.25680393613779
2,2,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.029160407594314916,0.029160407594314916,3.986480195737519,3.986480195737519,1.0022595757618546,40.00152587890625
1,3,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.025824259486194212,0.025824259486194212,3.068504328672878,3.068504328672878,0.15224388403474176,40.076121942017366
2,3,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.0573041367371697,0.0573041367371697,8.06689307613415,8.06689307613415,5.408789293239547,40.0768848814705
3,3,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.23446814532880872,0.23446814532880872,16.151173292278703,16.151173292278703,15.190065300101342,40.15224388403474
1,4,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.0303741400888338,0.0303741400888338,3.8806797358440877,3.8806797358440877,1.0022595757618546,40.50112978788093
2,4,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.16458910136570418,0.16458910136570418,13.538664102059965,13.538664102059965,11.80670870212488,40.50189272733405
3,4,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.5068627577611834,0.5068627577611834,25.365218058581267,25.365218058581267,24.85324069133381,40.57725172989829
4,4,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8054065161046144,0.8054065161046144,36.37624027635723,36.37624027635723,35.60741304517928,41.002259575761855
1,5,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.043754405367545685,0.043754405367545685,5.521414009098709,5.521414009098709,2.8147497671065613,41.40737488355328
2,5,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.33338998183298696,0.33338998183298696,20.13449521400478,20.13449521400478,18.530201888518416,41.408137823006406
3,5,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7517626943411098,0.7517626943411098,34.975762585711124,34.975762585711124,33.15800753945346,41.48349682557065
4,5,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9038878025368405,0.9038878025368405,41.03524056898711,41.03524056898711,44.01266686517653,41.90850467143421
5,5,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9349649588175621,0.9349649588175621,43.17586650826061,43.17586650826061,52.040292466647244,42.81474976710656
1,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.07582274540989364,0.07582274540989364,7.875546249608641,7.875546249608641,5.408789293239547,42.704394646619775
2,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.5141889666686461,0.5141889666686461,27.821928229914707,27.821928229914707,24.85324069133381,42.7051575860729
3,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.872757208697944,0.872757208697944,40.77623680142448,40.77623680142448,40.07030613199687,42.78051658863714
4,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9318077394039236,0.9318077394039236,43.429255700925275,43.429255700925275,50.613399590980045,43.2055244345007
5,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9457612485777952,0.9457612485777952,44.93353064304831,44.93353064304831,58.13369006209494,44.111769530173056
6,6,16,0.05,2.0,100,40,0,100,0,140,90.0,40,0.9505192442684132,0.9505192442684132,46.48459056957731,46.48459056957731,63.71602842298492,45.40878929323955
2,2,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.025068897550213083,0.025068897550213083,2.680095015927554,2.680095015927554,0.010045242572065405,40.000000023283064
1,3,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.02500229757105487,0.02500229757105487,2.5125134531198148,2.5125134531198148,0.00023178200225792978,40.00011589100112
2,3,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.02663452006566931,0.02663452006566931,3.04342328858737,3.04342328858737,0.29255001618663234,40.00011590264266
3,3,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.03891312878896881,0.03891312878896881,4.873334930841835,4.873334930841835,2.307380838213424,40.00023178200225
1,4,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.02508223325984496,0.02508223325984496,2.587079195531426,2.587079195531426,0.010045242572065405,40.00502262128603
2,4,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.03324169431423576,0.03324169431423576,4.045316433479226,4.045316433479226,1.393983703768309,40.00502263292757
3,4,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.08203966164857318,0.08203966164857318,7.872324865527346,7.872324865527346,6.176835728613705,40.00513851228717
4,4,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.20134772449678762,0.20134772449678762,12.251194562477457,12.251194562477457,12.67887863770003,40.01004524257207
1,5,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.02559479316157654,0.02559479316157654,2.6861822624498486,2.6861822624498486,0.07922816251426656,40.039614081257135
2,5,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.05113217473128624,0.05113217473128624,5.7343158842792565,5.7343158842792565,3.43368382029251,40.03961409289867
3,5,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.16884748157565918,0.16884748157565918,11.233568028594714,11.233568028594714,10.99453463986453,40.039729972258264
4,5,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.3566535675707656,0.3566535675707656,17.521204139754,17.521204139754,19.371148445850082,40.044636702543166
5,5,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.5698690475856982,0.5698690475856982,25.33703846675519,25.33703846675519,27.08192040014181,40.07922816251427
1,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.027153448342685994,0.027153448342685994,2.8905003808397374,2.8905003808397374,0.29255001618663234,40.14627500809331
2,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.0890076850089721,0.0890076850089721,7.87104954373183,7.87104954373183,6.176835728613705,40.14627501973485
3,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.278436795562942,0.278436795562942,15.263609079383246,15.263609079383246,16.05629433511946,40.14639089909444
4,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.5272485585060318,0.5272485585060318,23.98403879410024,23.98403879410024,25.617162181562204,40.15129762937935
5,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.7581881240886293,0.7581881240886293,32.929787869936284,32.929787869936284,33.795259202357165,40.18588908935045
6,6,32,0.05,2.0,100,40,0,100,0,140,90.0,40,0.8745622262494078,0.8745622262494078,37.773298508878234,37.773298508878234,40.597322779986214,40.29255001618663
2,2,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.6143087150000596,0.6143087150000596,64.67921479960216,64.67921479960216,56.249999999999986,69.99999999999999
1,3,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.9271874727046514,0.9271874727046514,65.93091357603986,65.93091357603986,44.44444444444444,67.22222222222221
2,3,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.4999095090013337,0.4999095090013337,74.00143130425194,74.00143130425194,69.44444444444444,79.7222222222222
3,3,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.24030364640052299,0.24030364640052299,81.33916174695764,81.33916174695764,79.01234567901231,89.44444444444444
1,4,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.9500802050525778,0.9500802050525778,72.70797612976696,72.70797612976696,56.249999999999986,73.12499999999999
2,4,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.4340058286566174,0.4340058286566174,79.5435264530634,79.5435264530634,76.56249999999997,85.62499999999999
3,4,2,0.05,2.0,100,45,0,100,0,145,95.0,45,0.16152696081176507,0.16152696081176507,85.77921963259016,85.77921963259016,84.02777777777774,95.3472222222222
