pop,gen,cost,compositionality,agent
13,3,24.65828799999999,0.02,rational
13,4,25.809311999999995,0.0,rational
13,5,21.037919999999986,0.0,rational
13,6,23.465439999999987,0.02,rational
13,7,21.835393999999994,0.02,rational
13,8,23.352563999999994,0.04,rational
13,9,22.15971599999999,0.04,rational
13,10,20.370443999999985,0.04,rational
13,11,19.177595999999983,0.04,rational
13,12,24.558008000000005,0.12,rational
13,13,20.441495999999987,0.0,rational
13,14,22.82719199999999,0.0,rational
13,15,25.25471199999999,0.02,rational
13,16,23.948988,0.04,rational
13,17,19.845071999999984,0.0,rational
13,18,20.441495999999983,0.0,rational
13,19,26.447560000000003,0.02,rational
13,20,21.634343999999988,0.0,rational
13,21,21.037919999999986,0.0,rational
13,22,24.616463999999986,0.0,rational
13,23,23.423615999999992,0.0,rational
13,24,25.809312000000006,0.0,rational
13,25,21.037919999999986,0.0,rational
13,26,24.061863999999993,0.02,rational
13,27,23.423615999999992,0.0,rational
13,28,22.314415999999998,0.04,rational
13,29,20.70418199999998,0.02,rational
13,30,23.028242,0.02,rational
13,31,22.159715999999985,0.04,rational
14,1,47.876999999999974,0.0,rational
14,2,22.23076799999999,0.0,rational
14,3,21.634343999999988,0.0,rational
14,4,22.230767999999994,0.0,rational
14,5,19.248647999999985,0.0,rational
14,6,19.248647999999985,0.0,rational
14,7,20.441495999999983,0.0,rational
14,8,19.886895999999986,0.02,rational
14,9,23.423616000000003,0.0,rational
14,10,23.465439999999994,0.02,rational
14,11,23.352564,0.04,rational
14,12,22.827191999999997,0.0,rational
14,13,21.63434399999999,0.0,rational
14,14,21.037919999999986,0.0,rational
14,15,23.423615999999996,0.0,rational
14,16,21.037919999999986,0.0,rational
14,17,20.483319999999985,0.02,rational
14,18,19.24864799999998,0.0,rational
14,19,22.23076799999999,0.0,rational
14,20,22.86901599999999,0.02,rational
14,21,26.668421999999996,0.02,rational
14,22,24.211674,0.06,rational
14,23,23.80688399999999,0.12,rational
14,24,21.825977999999992,0.06,rational
14,25,21.683873999999996,0.14,rational
14,26,24.545411999999995,0.04,rational
14,27,21.89702999999999,0.02,rational
14,28,21.037919999999982,0.0,rational
14,29,22.230767999999983,0.0,rational
14,30,24.061863999999993,0.02,rational
14,31,23.423616000000003,0.0,rational
15,1,47.876999999999974,0.0,rational
15,2,20.483319999999985,0.02,rational
15,3,25.851135999999993,0.02,rational
15,4,25.475574,0.02,rational
15,5,18.652223999999983,0.0,rational
15,6,23.42361599999999,0.0,rational
15,7,20.441495999999983,0.0,rational
15,8,18.055799999999987,0.0,rational
15,9,24.020040000000005,0.0,rational
15,10,23.423615999999992,0.0,rational
15,11,21.634343999999988,0.0,rational
15,12,24.020039999999995,0.0,rational
15,13,22.869015999999988,0.02,rational
15,14,19.248647999999985,0.0,rational
15,15,21.63434399999999,0.0,rational
15,16,21.037919999999986,0.0,rational
15,17,19.84507199999998,0.0,rational
