S,D,act_cost,search_cost,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
5,81,1,2,10,0,3,2.0,1,45,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,46,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,47,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,48,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,49,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,50,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,51,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,52,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,53,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,54,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,55,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,56,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,57,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,58,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,59,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,60,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,61,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,62,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,63,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,64,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,65,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,66,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,67,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,68,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,69,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,70,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,71,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,72,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,73,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,74,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,75,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,76,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,77,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,78,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,79,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,80,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,81,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,82,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,83,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,84,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,85,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,86,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,87,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,88,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,89,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,90,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,91,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,92,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,93,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,94,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,95,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,96,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,97,0.08359485259241088,0.042251859887090334
5,81,1,2,10,0,3,2.0,1,98,0.0835948525924108,0.04225185988709028
5,81,1,2,10,0,3,2.0,1,99,0.0835948525924109,0.04225185988709031
5,81,1,2,10,0,3,2.0,1,100,0.08359485259241095,0.04225185988709035
5,81,1,2,10,0,3,2.0,1,101,0.08359485259241088,0.042251859887090334
5,243,1,2,10,0,3,2.0,1,1,1.0e-6,1.0e-6
5,243,1,2,10,0,3,2.0,1,2,0.00014757766115046974,4.9194213979623066e-5
5,243,1,2,10,0,3,2.0,1,3,0.0001474098273208863,4.9218224936618447e-5
5,243,1,2,10,0,3,2.0,1,4,0.0001474097437998046,4.9218236902084276e-5
5,243,1,2,10,0,3,2.0,1,5,0.00014740974375818333,4.921823690804708e-5
5,243,1,2,10,0,3,2.0,1,6,0.0001474097437581626,4.9218236908050064e-5
5,243,1,2,10,0,3,2.0,1,7,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,8,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,9,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,10,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,11,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,12,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,13,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,14,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,15,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,16,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,17,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,18,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,19,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,20,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,21,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,22,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,23,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,24,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,25,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,26,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,27,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,28,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,29,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,30,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,31,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,32,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,33,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,34,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,35,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,36,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,37,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,38,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,39,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,40,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,41,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,42,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,43,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,44,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,45,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,46,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,47,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,48,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,49,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,50,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,51,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,52,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,53,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,54,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,55,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,56,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,57,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,58,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,59,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,60,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,61,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,62,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,63,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,64,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,65,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,66,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,67,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,68,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,69,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,70,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,71,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,72,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,73,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,74,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,75,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,76,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,77,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,78,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,79,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,80,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,81,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,82,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,83,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,84,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,85,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,86,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,87,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,88,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,89,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,90,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,91,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,92,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,93,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,94,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,95,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,96,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,97,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,98,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,99,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,100,0.00014740974375816255,4.921823690805006e-5
5,243,1,2,10,0,3,2.0,1,101,0.00014740974375816255,4.921823690805006e-5
5,3,2,2,10,0,4,3.0,2,1,2.0e-6,1.0e-6
5,3,2,2,10,0,4,3.0,2,2,3.538943336448156,0.8847361105920044
5,3,2,2,10,0,4,3.0,2,3,3.068927247194214,0.9862320069316006
5,3,2,2,10,0,4,3.0,2,4,3.029179870245701,0.9983487505414022
5,3,2,2,10,0,4,3.0,2,5,3.024618589056856,0.999801863152479
5,3,2,2,10,0,4,3.0,2,6,3.0240741876367023,0.9999762237667363
5,3,2,2,10,0,4,3.0,2,7,3.024008901896626,0.9999971468547217
5,3,2,2,10,0,4,3.0,2,8,3.024001068218671,0.9999996576226056
5,3,2,2,10,0,4,3.0,2,9,3.0240001281861124,0.9999999589147133
5,3,2,2,10,0,4,3.0,2,10,3.024000015382332,0.9999999950697656
5,3,2,2,10,0,4,3.0,2,11,3.0240000018458804,0.9999999994083719
5,3,2,2,10,0,4,3.0,2,12,3.024000000221506,0.9999999999290046
5,3,2,2,10,0,4,3.0,2,13,3.024000000026581,0.9999999999914806
5,3,2,2,10,0,4,3.0,2,14,3.02400000000319,0.9999999999989777
5,3,2,2,10,0,4,3.0,2,15,3.024000000000383,0.9999999999998772
5,3,2,2,10,0,4,3.0,2,16,3.024000000000046,0.9999999999999851
5,3,2,2,10,0,4,3.0,2,17,3.024000000000006,0.9999999999999982
5,3,2,2,10,0,4,3.0,2,18,3.024000000000001,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,19,3.024,1.0
5,3,2,2,10,0,4,3.0,2,20,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,21,3.024,1.0
5,3,2,2,10,0,4,3.0,2,22,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,23,3.024,1.0
5,3,2,2,10,0,4,3.0,2,24,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,25,3.024,1.0
5,3,2,2,10,0,4,3.0,2,26,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,27,3.024,1.0
5,3,2,2,10,0,4,3.0,2,28,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,29,3.024,1.0
5,3,2,2,10,0,4,3.0,2,30,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,31,3.024,1.0
5,3,2,2,10,0,4,3.0,2,32,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,33,3.024,1.0
5,3,2,2,10,0,4,3.0,2,34,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,35,3.024,1.0
5,3,2,2,10,0,4,3.0,2,36,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,37,3.024,1.0
5,3,2,2,10,0,4,3.0,2,38,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,39,3.024,1.0
5,3,2,2,10,0,4,3.0,2,40,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,41,3.024,1.0
5,3,2,2,10,0,4,3.0,2,42,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,43,3.024,1.0
5,3,2,2,10,0,4,3.0,2,44,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,45,3.024,1.0
5,3,2,2,10,0,4,3.0,2,46,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,47,3.024,1.0
5,3,2,2,10,0,4,3.0,2,48,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,49,3.024,1.0
5,3,2,2,10,0,4,3.0,2,50,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,51,3.024,1.0
5,3,2,2,10,0,4,3.0,2,52,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,53,3.024,1.0
5,3,2,2,10,0,4,3.0,2,54,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,55,3.024,1.0
5,3,2,2,10,0,4,3.0,2,56,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,57,3.024,1.0
5,3,2,2,10,0,4,3.0,2,58,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,59,3.024,1.0
5,3,2,2,10,0,4,3.0,2,60,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,61,3.024,1.0
5,3,2,2,10,0,4,3.0,2,62,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,63,3.024,1.0
5,3,2,2,10,0,4,3.0,2,64,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,65,3.024,1.0
5,3,2,2,10,0,4,3.0,2,66,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,67,3.024,1.0
5,3,2,2,10,0,4,3.0,2,68,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,69,3.024,1.0
5,3,2,2,10,0,4,3.0,2,70,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,71,3.024,1.0
5,3,2,2,10,0,4,3.0,2,72,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,73,3.024,1.0
5,3,2,2,10,0,4,3.0,2,74,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,75,3.024,1.0
5,3,2,2,10,0,4,3.0,2,76,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,77,3.024,1.0
5,3,2,2,10,0,4,3.0,2,78,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,79,3.024,1.0
5,3,2,2,10,0,4,3.0,2,80,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,81,3.024,1.0
5,3,2,2,10,0,4,3.0,2,82,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,83,3.024,1.0
5,3,2,2,10,0,4,3.0,2,84,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,85,3.024,1.0
5,3,2,2,10,0,4,3.0,2,86,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,87,3.024,1.0
5,3,2,2,10,0,4,3.0,2,88,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,89,3.024,1.0
5,3,2,2,10,0,4,3.0,2,90,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,91,3.024,1.0
5,3,2,2,10,0,4,3.0,2,92,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,93,3.024,1.0
5,3,2,2,10,0,4,3.0,2,94,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,95,3.024,1.0
5,3,2,2,10,0,4,3.0,2,96,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,97,3.024,1.0
5,3,2,2,10,0,4,3.0,2,98,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,99,3.024,1.0
5,3,2,2,10,0,4,3.0,2,100,3.023999999999999,0.9999999999999998
5,3,2,2,10,0,4,3.0,2,101,3.024,1.0
5,9,2,2,10,0,4,3.0,2,1,2.0e-6,1.0e-6
5,9,2,2,10,0,4,3.0,2,2,2.770134425097901,0.6925342555247717
5,9,2,2,10,0,4,3.0,2,3,2.2485063794720563,0.8946041455176152
5,9,2,2,10,0,4,3.0,2,4,2.2492550670191482,0.9626910752577148
5,9,2,2,10,0,4,3.0,2,5,2.2603074252715887,0.9866486851862102
5,9,2,2,10,0,4,3.0,2,6,2.265363494343615,0.9952037815207203
5,9,2,2,10,0,4,3.0,2,7,2.267311194654921,0.998274685768285
5,9,2,2,10,0,4,3.0,2,8,2.2680283681025024,0.9993790583074252
5,9,2,2,10,0,4,3.0,2,9,2.268288600459383,0.9997764831981364
5,9,2,2,10,0,4,3.0,2,10,2.2683825486740523,0.999919536828951
5,9,2,2,10,0,4,3.0,2,11,2.268416404267826,0.9999710336313402
5,9,2,2,10,0,4,3.0,2,12,2.268428596716244,0.9999895721556117
5,9,2,2,10,0,4,3.0,2,13,2.2684329865722948,0.9999962459822834
5,9,2,2,10,0,4,3.0,2,14,2.2684345669949386,0.9999986485544335
5,9,2,2,10,0,4,3.0,2,15,2.2684351359567403,0.999999513479701
5,9,2,2,10,0,4,3.0,2,16,2.2684353407842406,0.9999998248527059
5,9,2,2,10,0,4,3.0,2,17,2.2684354145223025,0.9999999369469758
5,9,2,2,10,0,4,3.0,2,18,2.268435441068025,0.9999999773009111
5,9,2,2,10,0,4,3.0,2,19,2.268435450624489,0.999999991828328
5,9,2,2,10,0,4,3.0,2,20,2.2684354540648157,0.9999999970581979
5,9,2,2,10,0,4,3.0,2,21,2.268435455303333,0.9999999989409509
5,9,2,2,10,0,4,3.0,2,22,2.268435455749199,0.9999999996187419
5,9,2,2,10,0,4,3.0,2,23,2.2684354559097115,0.9999999998627469
5,9,2,2,10,0,4,3.0,2,24,2.2684354559674955,0.9999999999505885
5,9,2,2,10,0,4,3.0,2,25,2.2684354559882984,0.9999999999822116
5,9,2,2,10,0,4,3.0,2,26,2.268435455995787,0.9999999999935959
5,9,2,2,10,0,4,3.0,2,27,2.2684354559984827,0.9999999999976943
5,9,2,2,10,0,4,3.0,2,28,2.268435455999454,0.9999999999991698
5,9,2,2,10,0,4,3.0,2,29,2.2684354559998026,0.9999999999997007
5,9,2,2,10,0,4,3.0,2,30,2.2684354559999287,0.999999999999892
5,9,2,2,10,0,4,3.0,2,31,2.2684354559999744,0.9999999999999611
5,9,2,2,10,0,4,3.0,2,32,2.26843545599999,0.9999999999999856
5,9,2,2,10,0,4,3.0,2,33,2.2684354559999957,0.9999999999999943
5,9,2,2,10,0,4,3.0,2,34,2.268435455999998,0.9999999999999976
5,9,2,2,10,0,4,3.0,2,35,2.268435455999999,0.9999999999999987
5,9,2,2,10,0,4,3.0,2,36,2.2684354559999997,0.9999999999999994
5,9,2,2,10,0,4,3.0,2,37,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,38,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,39,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,40,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,41,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,42,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,43,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,44,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,45,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,46,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,47,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,48,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,49,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,50,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,51,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,52,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,53,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,54,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,55,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,56,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,57,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,58,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,59,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,60,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,61,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,62,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,63,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,64,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,65,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,66,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,67,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,68,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,69,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,70,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,71,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,72,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,73,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,74,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,75,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,76,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,77,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,78,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,79,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,80,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,81,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,82,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,83,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,84,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,85,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,86,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,87,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,88,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,89,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,90,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,91,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,92,2.2684354559999997,0.9999999999999996
5,9,2,2,10,0,4,3.0,2,93,2.2684354559999997,0.9999999999999997
5,9,2,2,10,0,4,3.0,2,94,2.2684354559999997,0.9999999999999996
