S,D,bespoke_zilch,bespoke_full,comp_zilch,comp_partial,comp_full,gen,cost,compositionality
10,9,10,0,10.001,1,1,75,3.334767615570811,0.7121229463998504
10,9,10,0,10.001,1,1,76,3.334767615497247,0.7121229464096765
10,9,10,0,10.001,1,1,77,3.3347676154545147,0.7121229464153851
10,9,10,0,10.001,1,1,78,3.3347676154296892,0.7121229464187016
10,9,10,0,10.001,1,1,79,3.334767615415266,0.7121229464206283
10,9,10,0,10.001,1,1,80,3.3347676154068844,0.7121229464217471
10,9,10,0,10.001,1,1,81,3.33476761540202,0.7121229464223973
10,9,10,0,10.001,1,1,82,3.334767615399191,0.7121229464227747
10,9,10,0,10.001,1,1,83,3.334767615397551,0.7121229464229943
10,9,10,0,10.001,1,1,84,3.3347676153965944,0.7121229464231216
10,9,10,0,10.001,1,1,85,3.334767615396043,0.7121229464231958
10,9,10,0,10.001,1,1,86,3.3347676153957195,0.7121229464232389
10,9,10,0,10.001,1,1,87,3.3347676153955326,0.7121229464232641
10,9,10,0,10.001,1,1,88,3.334767615395423,0.7121229464232787
10,9,10,0,10.001,1,1,89,3.334767615395359,0.712122946423287
10,9,10,0,10.001,1,1,90,3.334767615395323,0.712122946423292
10,9,10,0,10.001,1,1,91,3.334767615395301,0.7121229464232948
10,9,10,0,10.001,1,1,92,3.3347676153952883,0.7121229464232963
10,9,10,0,10.001,1,1,93,3.3347676153952817,0.7121229464232972
10,9,10,0,10.001,1,1,94,3.3347676153952777,0.7121229464232978
10,9,10,0,10.001,1,1,95,3.334767615395277,0.7121229464232984
10,9,10,0,10.001,1,1,96,3.3347676153952728,0.7121229464232985
10,9,10,0,10.001,1,1,97,3.334767615395273,0.7121229464232988
10,9,10,0,10.001,1,1,98,3.3347676153952706,0.7121229464232988
10,9,10,0,10.001,1,1,99,3.3347676153952706,0.7121229464232988
10,9,10,0,10.001,1,1,100,3.3347676153952706,0.7121229464232988
10,9,10,0,10.001,1,1,101,3.3347676153952706,0.7121229464232988
5,27,10,0,10.001,1,1,1,1.0e-6,1.0e-6
5,27,10,0,10.001,1,1,2,3.321389613202815,3.3629710929211407e-6
5,27,10,0,10.001,1,1,3,3.3213269252292634,1.1309355096390903e-5
5,27,10,0,10.001,1,1,4,3.321116122775649,3.80310321716508e-5
5,27,10,0,10.001,1,1,5,3.320407355679061,0.00012787745448722022
5,27,10,0,10.001,1,1,6,3.3180254871944235,0.0004298350303658821
5,27,10,0,10.001,1,1,7,3.3100342517170063,0.001443153807462681
5,27,10,0,10.001,1,1,8,3.2833717996065497,0.004826782204351371
5,27,10,0,10.001,1,1,9,3.1960472771138795,0.01593909124762042
5,27,10,0,10.001,1,1,10,2.9269543374481306,0.05050408509650403
5,27,10,0,10.001,1,1,11,2.241628411372568,0.14152834953914123
5,27,10,0,10.001,1,1,12,1.2000728732123074,0.2991980965433804
5,27,10,0,10.001,1,1,13,0.6393148125954482,0.44462055032800507
5,27,10,0,10.001,1,1,14,0.5845340100162012,0.540847720445329
5,27,10,0,10.001,1,1,15,0.6201782301502954,0.6046809374892509
5,27,10,0,10.001,1,1,16,0.6571339408730333,0.6495155992658624
5,27,10,0,10.001,1,1,17,0.6871568352647826,0.6825828103507459
5,27,10,0,10.001,1,1,18,0.7110245567569878,0.7079044926781638
5,27,10,0,10.001,1,1,19,0.7301845888776287,0.7278654185260073
5,27,10,0,10.001,1,1,20,0.7457952018305936,0.7439638621873048
5,27,10,0,10.001,1,1,21,0.7586989665838472,0.7571875195666257
5,27,10,0,10.001,1,1,22,0.7695034639634161,0.7682138504499235
5,27,10,0,10.001,1,1,23,0.7786520498471955,0.7775231142406138
5,27,10,0,10.001,1,1,24,0.7864738169834894,0.7854653645638923
5,27,10,0,10.001,1,1,25,0.7932174005861831,0.7923018623573499
5,27,10,0,10.001,1,1,26,0.7990738278069133,0.7982316160781431
5,27,10,0,10.001,1,1,27,0.8041921485476331,0.8034089287072517
5,27,10,0,10.001,1,1,28,0.8086903028655607,0.8079553179432444
5,27,10,0,10.001,1,1,29,0.8126628070142744,0.8119678090469902
5,27,10,0,10.001,1,1,30,0.8161862810891743,0.8155248268928122
5,27,10,0,10.001,1,1,31,0.8193234877652583,0.8186904614660476
5,27,10,0,10.001,1,1,32,0.8221263270010911,0.8215176081289381
5,27,10,0,10.001,1,1,33,0.8246380871276318,0.8240503147441466
5,27,10,0,10.001,1,1,34,0.8268951584554526,0.8263255602007216
5,27,10,0,10.001,1,1,35,0.8289283530270272,0.8283746190148613
5,27,10,0,10.001,1,1,36,0.8307639320536873,0.8302241203607512
5,27,10,0,10.001,1,1,37,0.8324244138100911,0.8318968786175165
5,27,10,0,10.001,1,1,38,0.8339292148137321,0.8334125510522861
5,27,10,0,10.001,1,1,39,0.8352951630995697,0.834788163295191
5,27,10,0,10.001,1,1,40,0.8365369124222773,0.8360385326820107
5,27,10,0,10.001,1,1,41,0.8376672790310801,0.8371766119613592
5,27,10,0,10.001,1,1,42,0.8386975174259471,0.8382137703683333
5,27,10,0,10.001,1,1,43,0.8396375476488112,0.8391600250373187
5,27,10,0,10.001,1,1,44,0.8404961437969329,0.8400242327411374
5,27,10,0,10.001,1,1,45,0.8412810912941162,0.8408142497097979
5,27,10,0,10.001,1,1,46,0.84199931882644,0.8415370655951177
5,27,10,0,10.001,1,1,47,0.8426570096055979,0.8421989163626605
5,27,10,0,10.001,1,1,48,0.8432596956660625,0.842805379905854
5,27,10,0,10.001,1,1,49,0.843812338160619,0.843361457413871
5,27,10,0,10.001,1,1,50,0.8443193960399314,0.8438716429301044
5,27,10,0,10.001,1,1,51,0.8447848850470062,0.8443399830714214
5,27,10,0,10.001,1,1,52,0.8452124285978152,0.8447701285100034
5,27,10,0,10.001,1,1,53,0.8456053018333825,0.845165378526886
5,27,10,0,10.001,1,1,54,0.8459664698998983,0.8455287197125291
5,27,10,0,10.001,1,1,55,0.8462986213295305,0.8458628597019189
5,27,10,0,10.001,1,1,56,0.8466041972459459,0.846170256680054
5,27,10,0,10.001,1,1,57,0.846885416997833,0.8464531452705825
5,27,10,0,10.001,1,1,58,0.8471443007252256,0.846713559320035
5,27,10,0,10.001,1,1,59,0.847382689282688,0.8469533520079081
5,27,10,0,10.001,1,1,60,0.8476022618769822,0.847174213645264
5,27,10,0,10.001,1,1,61,0.8478045517219234,0.8473776874686804
5,27,10,0,10.001,1,1,62,0.8479909599675685,0.8475651836900887
5,27,10,0,10.001,1,1,63,0.8481627681229243,0.847737992024502
5,27,10,0,10.001,1,1,64,0.8483211491596567,0.8478972928854356
5,27,10,0,10.001,1,1,65,0.848467177457687,0.848044167410839
5,27,10,0,10.001,1,1,66,0.8486018377311373,0.8481796064596331
5,27,10,0,10.001,1,1,67,0.848726033054201,0.8483045186997863
5,27,10,0,10.001,1,1,68,0.8488405920904888,0.8484197378926184
5,27,10,0,10.001,1,1,69,0.8489462756157866,0.8485260294642563
5,27,10,0,10.001,1,1,70,0.849043782412545,0.8486240964433654
5,27,10,0,10.001,1,1,71,0.8491337546045323,0.8487145848343018
5,27,10,0,10.001,1,1,72,0.8492167824915411,0.8487980884861654
5,27,10,0,10.001,1,1,73,0.8492934089367399,0.8488751535108696
5,27,10,0,10.001,1,1,74,0.8493641333529767,0.8489462822969609
5,27,10,0,10.001,1,1,75,0.8494294153288587,0.8490119371604045
5,27,10,0,10.001,1,1,76,0.8494896779307266,0.8490725436687742
5,27,10,0,10.001,1,1,77,0.849545310712546,0.8491284936711636
5,27,10,0,10.001,1,1,78,0.8495966724621337,0.8491801480624728
5,27,10,0,10.001,1,1,79,0.8496440937090437,0.8492278393076219
5,27,10,0,10.001,1,1,80,0.8496878790167027,0.8492718737484566
5,27,10,0,10.001,1,1,81,0.8497283090789389,0.8493125337136745
5,27,10,0,10.001,1,1,82,0.8497656426390101,0.8493500794500067
5,27,10,0,10.001,1,1,83,0.8498001182473238,0.8493847508909775
5,27,10,0,10.001,1,1,84,0.8498319558724177,0.8494167692779289
5,27,10,0,10.001,1,1,85,0.8498613583782973,0.8494463386465135
5,27,10,0,10.001,1,1,86,0.8498885128799796,0.8494736471905676
5,27,10,0,10.001,1,1,87,0.8499135919878794,0.8494988685141114
5,27,10,0,10.001,1,1,88,0.8499367549507114,0.8495221627811956
5,27,10,0,10.001,1,1,89,0.8499581487056291,0.849543677772392
5,27,10,0,10.001,1,1,90,0.8499779088435206,0.8495635498558956
5,27,10,0,10.001,1,1,91,0.8499961604966558,0.8495819048804915
5,27,10,0,10.001,1,1,92,0.8500130191552183,0.8495988589969492
5,27,10,0,10.001,1,1,93,0.8500285914186415,0.8496145194138277
5,27,10,0,10.001,1,1,94,0.8500429756871851,0.8496289850931427
5,27,10,0,10.001,1,1,95,0.8500562627986756,0.8496423473908603
5,27,10,0,10.001,1,1,96,0.8500685366149071,0.8496546906467438
5,27,10,0,10.001,1,1,97,0.8500798745618082,0.8496660927276897
5,27,10,0,10.001,1,1,98,0.8500903481271386,0.8496766255283316
5,27,10,0,10.001,1,1,99,0.8501000233191452,0.8496863554323691
5,27,10,0,10.001,1,1,100,0.8501089610893224,0.8496953437377843
5,27,10,0,10.001,1,1,101,0.8501172177221419,0.8497036470488403
10,27,10,0,10.001,1,1,1,1.0e-6,1.0e-6
10,27,10,0,10.001,1,1,2,7.623393669894003,3.950362519204725e-6
10,27,10,0,10.001,1,1,3,7.623294911284397,1.5605113737388367e-5
10,27,10,0,10.001,1,1,4,7.622904800908372,6.16431163716116e-5
10,27,10,0,10.001,1,1,5,7.621364018336704,0.00024347666227307775
10,27,10,0,10.001,1,1,6,7.615281779749982,0.0009612885354023757
10,27,10,0,10.001,1,1,7,7.5913226719403095,0.0037892616948473094
10,27,10,0,10.001,1,1,8,7.497723203046604,0.014842908757198034
10,27,10,0,10.001,1,1,9,7.14373614347811,0.056734595631742324
10,27,10,0,10.001,1,1,10,5.959921263733848,0.19803852339012662
10,27,10,0,10.001,1,1,11,3.3537096045601484,0.5213723123431261
10,27,10,0,10.001,1,1,12,1.3446872641071113,0.8267010649687341
10,27,10,0,10.001,1,1,13,1.03866660974454,0.9448685573613366
10,27,10,0,10.001,1,1,14,1.0274997181573626,0.9805230397246563
10,27,10,0,10.001,1,1,15,1.0289509566668154,0.9909549096971917
10,27,10,0,10.001,1,1,16,1.0296887006727022,0.9939909167192333
10,27,10,0,10.001,1,1,17,1.0299278326257904,0.9948733678290909
10,27,10,0,10.001,1,1,18,1.0299993537318133,0.9951297733973905
10,27,10,0,10.001,1,1,19,1.0300203038521178,0.9952042673724197
10,27,10,0,10.001,1,1,20,1.0300264047564716,0.9952259096214514
10,27,10,0,10.001,1,1,21,1.030028178412632,0.9952321971506959
10,27,10,0,10.001,1,1,22,1.0300286937983902,0.9952340238059773
10,27,10,0,10.001,1,1,23,1.0300288435369955,0.9952345544861612
10,27,10,0,10.001,1,1,24,1.0300288870398007,0.9952347086594217
10,27,10,0,10.001,1,1,25,1.0300288996783005,0.9952347534498498
10,27,10,0,10.001,1,1,26,1.030028903350044,0.9952347664623686
10,27,10,0,10.001,1,1,27,1.0300289044167596,0.9952347702427667
10,27,10,0,10.001,1,1,28,1.0300289047266622,0.9952347713410484
10,27,10,0,10.001,1,1,29,1.0300289048166948,0.9952347716601212
10,27,10,0,10.001,1,1,30,1.030028904842851,0.995234771752818
10,27,10,0,10.001,1,1,31,1.03002890485045,0.9952347717797484
10,27,10,0,10.001,1,1,32,1.0300289048526579,0.9952347717875724
10,27,10,0,10.001,1,1,33,1.030028904853299,0.9952347717898451
10,27,10,0,10.001,1,1,34,1.0300289048534852,0.9952347717905053
10,27,10,0,10.001,1,1,35,1.0300289048535396,0.9952347717906973
10,27,10,0,10.001,1,1,36,1.0300289048535551,0.995234771790753
10,27,10,0,10.001,1,1,37,1.0300289048535598,0.9952347717907692
10,27,10,0,10.001,1,1,38,1.0300289048535611,0.995234771790774
10,27,10,0,10.001,1,1,39,1.0300289048535616,0.9952347717907755
10,27,10,0,10.001,1,1,40,1.0300289048535616,0.9952347717907758
10,27,10,0,10.001,1,1,41,1.0300289048535616,0.9952347717907757
10,27,10,0,10.001,1,1,42,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,43,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,44,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,45,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,46,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,47,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,48,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,49,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,50,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,51,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,52,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,53,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,54,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,55,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,56,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,57,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,58,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,59,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,60,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,61,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,62,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,63,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,64,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,65,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,66,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,67,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,68,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,69,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,70,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,71,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,72,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,73,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,74,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,75,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,76,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,77,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,78,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,79,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,80,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,81,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,82,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,83,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,84,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,85,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,86,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,87,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,88,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,89,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,90,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,91,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,92,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,93,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,94,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,95,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,96,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,97,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,98,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,99,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,100,1.0300289048535618,0.995234771790776
10,27,10,0,10.001,1,1,101,1.0300289048535618,0.995234771790776
5,81,10,0,10.001,1,1,1,1.0e-6,1.0e-6
5,81,10,0,10.001,1,1,2,0.36640337891524,1.113013946614169e-6
5,81,10,0,10.001,1,1,3,0.36640238666408165,1.238792761392512e-6
5,81,10,0,10.001,1,1,4,0.366401282342228,1.3787778397584621e-6
5,81,10,0,10.001,1,1,5,0.36640005329562697,1.53457324490378e-6
5,81,10,0,10.001,1,1,6,0.36639868544236553,1.7079640433403572e-6
5,81,10,0,10.001,1,1,7,0.3663971631117716,1.900936701891444e-6
5,81,10,0,10.001,1,1,8,0.3663954688654403,2.1157017766201137e-6
5,81,10,0,10.001,1,1,9,0.3663935832981623,2.3547191496626093e-6
5,81,10,0,10.001,1,1,10,0.3663914848165164,2.6207260981456073e-6
5,81,10,0,10.001,1,1,11,0.36638914939263684,2.9167685105969567e-6
5,81,10,0,10.001,1,1,12,0.366386550290395,3.246235600810059e-6
5,81,10,0,10.001,1,1,13,0.3663836577609403,3.6128985073189155e-6
5,81,10,0,10.001,1,1,14,0.36638043870420156,4.0209532088341e-6
5,81,10,0,10.001,1,1,15,0.3663768562925914,4.4750682325567316e-6
5,81,10,0,10.001,1,1,16,0.3663728695527509,4.980437683627443e-6
5,81,10,0,10.001,1,1,17,0.3663684329007222,5.542840180506049e-6
5,81,10,0,10.001,1,1,18,0.3663634956254539,6.168704343258302e-6
5,81,10,0,10.001,1,1,19,0.3663580013149983,6.865181550012608e-6
5,81,10,0,10.001,1,1,20,0.3663518872191774,7.640226751713563e-6
5,81,10,0,10.001,1,1,21,0.36634508354184947,8.502688217216676e-6
5,81,10,0,10.001,1,1,22,0.3663375126551961,9.462407170207756e-6
5,81,10,0,10.001,1,1,23,0.36632908822769955,1.0530328376833225e-5
5,81,10,0,10.001,1,1,24,0.36631971425663074,1.1718622848695085e-5
5,81,10,0,10.001,1,1,25,0.36630928399498774,1.3040823940324423e-5
5,81,10,0,10.001,1,1,26,0.36629767876184127,1.4511978243625237e-5
5,81,10,0,10.001,1,1,27,0.36628476662401344,1.6148812814153385e-5
5,81,10,0,10.001,1,1,28,0.3662704009359088,1.796992040533612e-5
5,81,10,0,10.001,1,1,29,0.3662544187231469,1.9995964536447813e-5
5,81,10,0,10.001,1,1,30,0.3662366388944044,2.2249906377576278e-5
5,81,10,0,10.001,1,1,31,0.36621686026461636,2.475725559871338e-5
5,81,10,0,10.001,1,1,32,0.3661948593713535,2.7546347498650464e-5
5,81,10,0,10.001,1,1,33,0.366170388064879,3.0648648899950166e-5
5,81,10,0,10.001,1,1,34,0.36614317085108466,3.4099095465329015e-5
5,81,10,0,10.001,1,1,35,0.3661129019652421,3.793646325351809e-5
5,81,10,0,10.001,1,1,36,0.3660792421533695,4.220377748276623e-5
5,81,10,0,10.001,1,1,37,0.3660418151370457,4.6948761599411634e-5
5,81,10,0,10.001,1,1,38,0.36600020373677683,5.222432984687947e-5
5,81,10,0,10.001,1,1,39,0.3659539456286797,5.808912658375483e-5
5,81,10,0,10.001,1,1,40,0.3659025287094008,6.460811559151726e-5
5,81,10,0,10.001,1,1,41,0.36584538604498745,7.185322252230431e-5
5,81,10,0,10.001,1,1,42,0.3657818903811336,7.990403343902413e-5
5,81,10,0,10.001,1,1,43,0.365711348195021,8.884855206284487e-5
5,81,10,0,10.001,1,1,44,0.36563299327321086,9.878401782841918e-5
5,81,10,0,10.001,1,1,45,0.36554597980609077,0.00010981778610932019
5,81,10,0,10.001,1,1,46,0.3654493749976125,0.00012206827096040897
5,81,10,0,10.001,1,1,47,0.3653421512000955,0.00013566594936587027
5,81,10,0,10.001,1,1,48,0.36522317759817424,0.0001507544242063694
5,81,10,0,10.001,1,1,49,0.3650912114843646,0.00016749154088004114
5,81,10,0,10.001,1,1,50,0.36494488919185747,0.00018605054963235127
5,81,10,0,10.001,1,1,51,0.3647827167789552,0.00020662130206136782
5,81,10,0,10.001,1,1,52,0.36460306059492875,0.00022941146585112463
5,81,10,0,10.001,1,1,53,0.36440413789992376,0.0002546477364250615
5,81,10,0,10.001,1,1,54,0.3641840077628669,0.00028257701778340263
5,81,10,0,10.001,1,1,55,0.36394056252189366,0.00031346753718203957
5,81,10,0,10.001,1,1,56,0.3636715201623478,0.00034760984943810766
5,81,10,0,10.001,1,1,57,0.363374418048166,0.0003853176764617046
5,81,10,0,10.001,1,1,58,0.36304660853323983,0.0004269285161314676
5,81,10,0,10.001,1,1,59,0.3626852570791291,0.00047280394196668943
5,81,10,0,10.001,1,1,60,0.3622873436122159,0.0005233295014468412
5,81,10,0,10.001,1,1,61,0.36184966796342666,0.0005789141067168271
5,81,10,0,10.001,1,1,62,0.361368860341661,0.0006399887974509634
5,81,10,0,10.001,1,1,63,0.36084139789024583,0.0007070047427762135
5,81,10,0,10.001,1,1,64,0.36026362845366494,0.0007804303386631026
5,81,10,0,10.001,1,1,65,0.3596318027259984,0.0008607472507547881
5,81,10,0,10.001,1,1,66,0.3589421159461723,0.0009484452523026665
5,81,10,0,10.001,1,1,67,0.3581907602286296,0.0010440157151835074
5,81,10,0,10.001,1,1,68,0.3573739884492929,0.0011479436316751104
5,81,10,0,10.001,1,1,69,0.35648819032273,0.001260698078705039
5,81,10,0,10.001,1,1,70,0.3555299808854738,0.0013827210874858232
5,81,10,0,10.001,1,1,71,0.3544963010252929,0.001514414952128296
5,81,10,0,10.001,1,1,72,0.35338452895825473,0.0016561281022689654
5,81,10,0,10.001,1,1,73,0.3521926006600511,0.0018081397765768576
5,81,10,0,10.001,1,1,74,0.3509191362297884,0.0019706438634748374
5,81,10,0,10.001,1,1,75,0.34956356805232885,0.0021437324167499854
5,81,10,0,10.001,1,1,76,0.3481262655061334,0.002327379497659111
5,81,10,0,10.001,1,1,77,0.346608649942588,0.002521426128751306
5,81,10,0,10.001,1,1,78,0.34501329286931903,0.0027255672518291976
5,81,10,0,10.001,1,1,79,0.3433439898474387,0.002939341645126504
5,81,10,0,10.001,1,1,80,0.34160580270200924,0.0031621257547121764
5,81,10,0,10.001,1,1,81,0.33980506336291444,0.003393132316819506
5,81,10,0,10.001,1,1,82,0.3379493340667494,0.0036314144815414646
5,81,10,0,10.001,1,1,83,0.33604732075273586,0.003875875893353251
5,81,10,0,10.001,1,1,84,0.33410873917951245,0.004125286850730915
5,81,10,0,10.001,1,1,85,0.3321441363817348,0.004378306278428112
5,81,10,0,10.001,1,1,86,0.3301646732983918,0.004633508835485679
5,81,10,0,10.001,1,1,87,0.3281818774072135,0.004889416091129752
5,81,10,0,10.001,1,1,88,0.32620737665050886,0.005144530372917227
5,81,10,0,10.001,1,1,89,0.3242526275393976,0.005397369666019976
5,81,10,0,10.001,1,1,90,0.32232865087068746,0.005646501847811293
5,81,10,0,10.001,1,1,91,0.3204457879079803,0.005890576590584885
5,81,10,0,10.001,1,1,92,0.318613488233947,0.0061283534518610985
5,81,10,0,10.001,1,1,93,0.3168401379746796,0.006358724973644844
5,81,10,0,10.001,1,1,94,0.3151329340282744,0.0065807339931539645
5,81,10,0,10.001,1,1,95,0.3134978066455955,0.006793584784528502
5,81,10,0,10.001,1,1,96,0.311939389553228,0.006996648059904652
5,81,10,0,10.001,1,1,97,0.3104610340655804,0.0071894602207227135
5,81,10,0,10.001,1,1,98,0.3090648615076831,0.0073717175381934315
5,81,10,0,10.001,1,1,99,0.30775184686517426,0.0075432661399016665
5,81,10,0,10.001,1,1,100,0.3065219258998578,0.0077040887844181845
5,81,10,0,10.001,1,1,101,0.3053741179460783,0.007854289424838228
10,81,10,0,10.001,1,1,1,1.0e-6,1.0e-6
10,81,10,0,10.001,1,1,2,4.430421455465172,6.88738495209147e-6
10,81,10,0,10.001,1,1,3,4.43007787867292,4.7433858933977645e-5
10,81,10,0,10.001,1,1,4,4.4277124663096705,0.00032658875276348365
10,81,10,0,10.001,1,1,5,4.411465103596888,0.0022443037346665798
10,81,10,0,10.001,1,1,6,4.301627861618114,0.015221644319433464
10,81,10,0,10.001,1,1,7,3.634271898191718,0.09463624052556788
10,81,10,0,10.001,1,1,8,1.4562380703249358,0.37008287441861776
10,81,10,0,10.001,1,1,9,0.6135213119005274,0.5978172789473258
10,81,10,0,10.001,1,1,10,0.7218557502218137,0.7214589038709072
10,81,10,0,10.001,1,1,11,0.7978165834797558,0.7977664650190963
10,81,10,0,10.001,1,1,12,0.848775464321017,0.8487618584544285
10,81,10,0,10.001,1,1,13,0.8846263730908012,0.8846207475834033
10,81,10,0,10.001,1,1,14,0.9107305668631015,0.9107275612187984
10,81,10,0,10.001,1,1,15,0.9302135137932086,0.9302116152068326
